Instruction_Condition,MarkCondition,Type,Letter,CorrectResponse,Condition,RandomizeBlocks.thisRepN,RandomizeBlocks.thisTrialN,RandomizeBlocks.thisN,RandomizeBlocks.thisIndex,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Trials.thisRepN,Trials.thisTrialN,Trials.thisN,Trials.thisIndex,Target_Mapping,Fixation_practice.started,Fixation_practice.stopped,Target_practice.started,Target_practice.stopped,Target_resp_practice.keys,Target_resp_practice.corr,Target_resp_practice.started,Target_resp_practice.stopped,ITI_resp_practice.started,ITI_resp_practice.stopped,ITI_Duration,ITI.started,ITI.stopped,square2.started,square2.stopped,Target_resp_practice.rt,Instr_Repe.started,Instr_Repe.stopped,Trigger_Target,TriggerResp,Fixation.started,Fixation.stopped,Target.started,Target.stopped,Target_resp.keys,Target_resp.corr,Target_resp.started,Target_resp.stopped,ITI_resp.started,ITI_resp.stopped,square1.started,square1.stopped,showReminder,ReminderErrors.started,ReminderErrors.stopped,ReminderErrorsResp.keys,ReminderErrorsResp.started,ReminderErrorsResp.stopped,break_block.started,break_block.stopped,break_block_resp.keys,Target_resp.rt,break_block_resp.rt,SelfReport.started,SelfReport.stopped,anxious.response,anxious.rt,peppy.response,peppy.rt,peeved.response,peeved.rt,happy.response,happy.rt,tired.response,tired.rt,relaxed.response,relaxed.rt,sad.response,sad.rt,calm.response,calm.rt,exhausted.response,exhausted.rt,irritated.response,irritated.rt,break_cond.started,break_cond.stopped,break_cond_resp.keys,break_cond_resp.rt,participant,session,EEGPort,LogFilesFolder,date,expName,psychopyVersion,frameRate,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,0,0,0,,,,,72,1,217,2,,,,,,,,,,,,0.9,569.6976081398216,None,569.6976081398216,None,,,,102,0,568.5132451499885,569.0136694393514,568.9969886977715,569.0970748975005,None,1,568.9969886977715,None,569.0970748975005,None,568.9969886977715,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1021,GoNoGo,2020.1.3,59.977272886450706,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,72,2,218,1,,,,,,,,,,,,1,571.4328667463024,None,571.4328667463024,None,,,,101,111,570.5983515577936,571.0987764305728,571.0820953972843,571.1821813053057,4,1,571.0820953972843,None,571.1821813053057,None,571.0820953972843,None,False,None,None,None,None,None,None,None,None,0.3069007915501061,,,,,,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1021,GoNoGo,2020.1.3,59.977272886450706,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,73,0,219,1,,,,,,,,,,,,1,573.3011220550243,None,573.3011220550243,None,,,,101,111,572.4332462584789,572.9336702561341,572.9169903896782,573.0170786313638,4,1,572.9169903896782,None,573.0170786313638,None,572.9169903896782,None,False,None,None,None,None,None,None,None,None,0.34995077426628995,,,,,,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1021,GoNoGo,2020.1.3,59.977272886450706,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,73,1,220,0,,,,,,,,,,,,1,575.186058980451,None,575.186058980451,None,,,,101,111,574.3015027340334,574.8019261482723,574.7852439481512,574.8853289810486,4,1,574.7852439481512,None,574.8853289810486,None,574.7852439481512,None,False,None,None,None,None,None,None,None,None,0.3636569688324016,,,,,,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1021,GoNoGo,2020.1.3,59.977272886450706,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,0,0,0,,,,,73,2,221,2,,,,,,,,,,,,0.9,577.3708041078326,None,577.3708041078326,None,,,,102,0,576.1864399511678,576.6868627819904,576.6701814569942,576.7702659064753,None,1,576.6701814569942,None,576.7702659064753,None,576.6701814569942,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1021,GoNoGo,2020.1.3,59.977272886450706,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,74,0,222,1,,,,,,,,,,,,1,579.2061459969627,None,579.2061459969627,None,,,,101,111,578.2715498594689,578.7719788161612,578.7552893233387,578.8553758147764,4,1,578.7552893233387,None,578.8553758147764,None,578.7552893233387,None,False,None,None,None,None,None,None,None,None,0.40155363708890945,,,,,,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1021,GoNoGo,2020.1.3,59.977272886450706,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,0,0,0,,,,,74,1,223,2,,,,,,,,,,,,0.9,581.3908911243443,None,581.3908911243443,None,,,,102,0,580.206524050599,580.7069495067944,580.6902678900897,580.7903523395707,None,1,580.6902678900897,None,580.7903523395707,None,580.6902678900897,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1021,GoNoGo,2020.1.3,59.977272886450706,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,0,0,0,,,,,74,2,224,2,,,,,,,,,,,,0.9,583.475990239448,None,583.475990239448,None,,,,102,0,582.2916301666965,582.7920553311833,582.7753751730188,582.8754625395804,None,1,582.7753751730188,None,582.8754625395804,None,582.7753751730188,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1021,GoNoGo,2020.1.3,59.977272886450706,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,75,0,225,0,,,,,,,,,,,,1,585.2946557626192,None,585.2946557626192,None,,,,101,111,584.3767397832898,584.8771614472798,584.8604818725316,584.9605677805539,4,1,584.8604818725316,None,584.9605677805539,None,584.8604818725316,None,False,None,None,None,None,None,None,None,None,0.38621096034603397,,,,,,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1021,GoNoGo,2020.1.3,59.977272886450706,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,75,1,226,0,,,,,,,,,,,,1,587.24631507095,None,587.24631507095,None,,,,101,111,586.2950387752926,586.7954624812392,586.7787785308701,586.8788641471838,4,1,586.7787785308701,None,586.8788641471838,None,586.7787785308701,None,False,None,None,None,None,None,None,None,None,0.4258406661447225,,,,,,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1021,GoNoGo,2020.1.3,59.977272886450706,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,0,0,0,,,,,75,2,227,2,,,,,,,,,,,,0.9,589.4310441543894,None,589.4310441543894,None,,,,102,0,588.2466975002071,588.7471203310297,588.7304457153186,588.8305246223472,None,1,588.7304457153186,None,588.8305246223472,None,588.7304457153186,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1021,GoNoGo,2020.1.3,59.977272886450706,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,0,0,0,,,,,76,0,228,2,,,,,,,,,,,,0.9,591.5161610636842,None,591.5161610636842,None,,,,102,0,590.3318039080123,590.8322267388348,590.8155719592714,590.9156301550274,None,1,590.8155719592714,None,590.9156301550274,None,590.8155719592714,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1021,GoNoGo,2020.1.3,59.977272886450706,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,0,0,0,,,,,76,1,229,2,,,,,,,,,,,,0.9,593.601257553415,None,593.601257553415,None,,,,102,0,592.4169085655694,592.9173343134717,592.9006623231335,593.0007400633294,None,1,592.9006623231335,None,593.0007400633294,None,592.9006623231335,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1021,GoNoGo,2020.1.3,59.977272886450706,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,0,0,0,,,,,76,2,230,2,,,,,,,,,,,,0.9,595.6863759212501,None,595.6863759212501,None,,,,102,0,594.5020181821628,595.0024378041962,594.9857643553178,595.085844429178,None,1,594.9857643553178,None,595.085844429178,None,594.9857643553178,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1021,GoNoGo,2020.1.3,59.977272886450706,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,77,0,231,0,,,,,,,,,,,,1,597.6885328105918,None,597.6885328105918,None,,,,101,111,596.5871237148431,597.087546253958,597.0709118939576,597.1709511286908,4,1,597.0709118939576,None,597.1709511286908,None,597.0709118939576,None,False,None,None,None,None,None,None,None,None,0.5735333283746513,,,,,,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1021,GoNoGo,2020.1.3,59.977272886450706,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,0,0,0,,,,,77,1,232,2,,,,,,,,,,,,0.9,599.8732785213897,None,599.8732785213897,None,,,,102,0,598.6889111559367,599.189334278467,599.1726517866382,599.2727376946605,None,1,599.1726517866382,None,599.2727376946605,None,599.1726517866382,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1021,GoNoGo,2020.1.3,59.977272886450706,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,0,0,0,,,,,77,2,233,2,,,,,,,,,,,,0.9,601.9583758862454,None,601.9583758862454,None,,,,102,0,600.7740172720332,601.2744406862721,601.2577593612759,601.357845561005,None,1,601.2577593612759,None,601.357845561005,None,601.2577593612759,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1021,GoNoGo,2020.1.3,59.977272886450706,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,78,0,234,1,,,,,,,,,,,,1,603.8270827590331,None,603.8270827590331,None,,,,101,111,602.8591251383787,603.3595476774926,603.3428666442051,603.4429537190581,4,1,603.3428666442051,None,603.4429537190581,None,603.3428666442051,None,False,None,None,None,None,None,None,None,None,0.43843311936598184,,,,,,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1021,GoNoGo,2020.1.3,59.977272886450706,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,0,0,0,,,,,78,1,235,2,,,,,,,,,,,,0.9,606.0118284698301,None,606.0118284698301,None,,,,102,0,604.8274660634142,605.3278874356965,605.3111935672532,605.4112914353054,None,1,605.3111935672532,None,605.4112914353054,None,605.3111935672532,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1021,GoNoGo,2020.1.3,59.977272886450706,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,78,2,236,1,,,,,,,,,,,,1,607.8972128754094,None,607.8972128754094,None,,,,101,111,606.9125675121822,607.4129935517931,607.3963148521689,607.496398426526,4,1,607.3963148521689,None,607.496398426526,None,607.3963148521689,None,False,None,None,None,None,None,None,None,None,0.45091530694298854,,,,,,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1021,GoNoGo,2020.1.3,59.977272886450706,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,79,0,237,1,,,,,,,,,,,,1,609.7487880259678,None,609.7487880259678,None,,,,101,111,608.8975938461263,609.3980163852411,609.3813315597481,609.48142038485,4,1,609.3813315597481,None,609.48142038485,None,609.3813315597481,None,False,None,None,None,None,None,None,None,None,0.33283772135109757,,,,,,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1021,GoNoGo,2020.1.3,59.977272886450706,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,79,1,238,1,,,,,,,,,,,,1,611.7671708840353,None,611.7671708840353,None,,,,101,111,610.7491637459398,611.2495921192149,611.232911377635,611.3329978690726,4,1,611.232911377635,None,611.3329978690726,None,611.232911377635,None,False,None,None,None,None,None,None,None,None,0.4971921641381414,,,,,,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1021,GoNoGo,2020.1.3,59.977272886450706,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,79,2,239,1,,,,,,,,,,,,1,613.7521925506508,None,613.7521925506508,None,,,,101,111,612.7675489376716,613.2679732270344,613.2512939439948,613.3513786851836,4,1,613.2512939439948,None,613.3513786851836,None,613.2512939439948,None,False,None,None,None,None,None,None,None,None,0.45882292883561604,,,,,,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1021,GoNoGo,2020.1.3,59.977272886450706,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,0,0,0,,,,,80,0,240,2,,,,,,,,,,,,0.9,615.9369213423815,None,615.9369213423815,None,,,,102,0,614.7526172775761,615.2529957687739,615.23631415207,615.3363991849674,None,1,615.23631415207,None,615.3363991849674,None,615.23631415207,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1021,GoNoGo,2020.1.3,59.977272886450706,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,0,0,0,,,,,80,1,241,2,,,,,,,,,,,,0.9,618.0220254165224,None,618.0220254165224,None,,,,102,0,616.8377055994815,617.3381039268279,617.3214211432905,617.4215053010639,None,1,617.3214211432905,None,617.4215053010639,None,617.3214211432905,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1021,GoNoGo,2020.1.3,59.977272886450706,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,80,2,242,1,,,,,,,,,,,,1,619.8740658414245,None,619.8740658414245,None,,,,101,111,618.922783711605,619.4232082926765,619.406529009636,619.5066157927822,4,1,619.406529009636,None,619.5066157927822,None,619.406529009636,None,False,None,None,None,None,None,None,None,None,0.4274389345655436,,,,,,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1021,GoNoGo,2020.1.3,59.977272886450706,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,81,0,243,0,,,,,,,,,,,,1,621.7756823415984,None,621.7756823415984,None,,,,101,111,620.8744441867684,621.3749026059731,621.3581877345514,621.4582727674488,4,1,621.3581877345514,None,621.4582727674488,None,621.3581877345514,None,False,None,None,None,None,None,None,None,None,0.37272413023674744,,,,,,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1021,GoNoGo,2020.1.3,59.977272886450706,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,81,1,244,1,,,,,,,,,,,,1,623.7440220998014,None,623.7440220998014,None,,,,101,111,622.7760615620673,623.2764864348455,623.259805401558,623.3599225223406,4,1,623.259805401558,None,623.3599225223406,None,623.259805401558,None,False,None,None,None,None,None,None,None,None,0.442070427075123,,,,,,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1021,GoNoGo,2020.1.3,59.977272886450706,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,81,2,245,1,,,,,,,,,,,,1,625.6456400585166,None,625.6456400585166,None,,,,101,111,624.7444045290586,625.2448264847571,625.2281439929284,625.3282307760746,4,1,625.2281439929284,None,625.3282307760746,None,625.2281439929284,None,False,None,None,None,None,None,None,None,None,0.38267720899602864,,,,,,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1021,GoNoGo,2020.1.3,59.977272886450706,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,0,0,0,,,,,82,0,246,2,,,,,,,,,,,,0.9,627.8303787683208,None,627.8303787683208,None,,,,102,0,626.6460201541086,627.146443860056,627.1297642853078,627.2298420255038,None,1,627.1297642853078,None,627.2298420255038,None,627.1297642853078,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1021,GoNoGo,2020.1.3,59.977272886450706,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,82,1,247,1,,,,,,,,,,,,1,629.6490457500322,None,629.6490457500322,None,,,,101,111,628.7311361882794,629.2315514346928,629.2148721516523,629.314957767966,4,1,629.2148721516523,None,629.314957767966,None,629.2148721516523,None,False,None,None,None,None,None,None,None,None,0.3858991244378558,,,,,,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1021,GoNoGo,2020.1.3,59.977272886450706,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,0,0,0,,,,,82,2,248,2,,,,,,,,,,,,0.9,631.833773666639,None,631.833773666639,None,,,,102,0,630.6494246787925,631.149849259863,631.1331676431591,631.233237798946,None,1,631.1331676431591,None,631.233237798946,None,631.1331676431591,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1021,GoNoGo,2020.1.3,59.977272886450706,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,83,0,249,0,,,,,,,,,,,,1,633.6524505664238,None,633.6524505664238,None,,,,101,111,632.7345307948899,633.2349562510844,633.21828367733,633.3183652097305,4,1,633.21828367733,None,633.3183652097305,None,633.21828367733,None,False,None,None,None,None,None,None,None,None,0.3893733673467068,,,,,,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1021,GoNoGo,2020.1.3,59.977272886450706,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,83,1,250,0,,,,,,,,,,,,1,635.5707510169668,None,635.5707510169668,None,,,,101,111,634.6528297868927,635.1532529094229,635.1365727512584,635.2366580758644,4,1,635.1365727512584,None,635.2366580758644,None,635.1365727512584,None,False,None,None,None,None,None,None,None,None,0.38706449810888444,,,,,,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1021,GoNoGo,2020.1.3,59.977272886450706,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,0,0,0,,,,,83,2,251,2,,,,,,,,,,,,0.9,637.7554911853113,None,637.7554911853113,None,,,,102,0,636.5711264452311,637.0715521931334,637.0548726183861,637.1549564844508,None,1,637.0548726183861,None,637.1549564844508,None,637.0548726183861,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1021,GoNoGo,2020.1.3,59.977272886450706,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,0,0,1,1,1,0,0,0,0,,,,,,745.6972753009331,746.1976957980905,746.1810159316346,746.2810995059917,4,1,746.1810159316346,None,746.2810995059917,None,1,746.5813575217644,None,746.5813575217644,None,0.3822262283456439,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.3927638900432,None,1.0,2.7351509662103126,4.0,4.770503356829977,1.0,5.921679596625836,4.0,7.957152462672639,2.0,13.36249947127908,6.0,16.01470821172734,1.0,17.14904618759465,6.0,18.233998281839376,1.0,20.485570807025397,1.0,21.353712641314814,665.0453448499666,None,space,57.62510410331197,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1021,GoNoGo,2020.1.3,59.977272886450706,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,0,0,1,1,1,0,1,1,1,,,,,,747.5822195190603,748.0826333069335,748.0659513985211,748.1660381816664,4,1,748.0659513985211,None,748.1660381816664,None,1,748.2994835308918,None,748.2994835308918,None,0.21624317950045224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1021,GoNoGo,2020.1.3,59.977272886450706,
