Instruction_Condition,MarkCondition,Type,Letter,CorrectResponse,Condition,RandomizeBlocks.thisRepN,RandomizeBlocks.thisTrialN,RandomizeBlocks.thisN,RandomizeBlocks.thisIndex,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Trials.thisRepN,Trials.thisTrialN,Trials.thisN,Trials.thisIndex,Target_Mapping,Fixation_practice.started,Fixation_practice.stopped,Target_practice.started,Target_practice.stopped,Target_resp_practice.keys,Target_resp_practice.corr,Target_resp_practice.started,Target_resp_practice.stopped,ITI_resp_practice.started,ITI_resp_practice.stopped,ITI_Duration,ITI.started,ITI.stopped,square2.started,square2.stopped,Target_resp_practice.rt,Instr_Repe.started,Instr_Repe.stopped,Trigger_Target,TriggerResp,Fixation.started,Fixation.stopped,Target.started,Target.stopped,Target_resp.keys,Target_resp.corr,Target_resp.rt,Target_resp.started,Target_resp.stopped,ITI_resp.started,ITI_resp.stopped,square1.started,square1.stopped,showReminder,ReminderErrors.started,ReminderErrors.stopped,ReminderErrorsResp.keys,ReminderErrorsResp.started,ReminderErrorsResp.stopped,break_block.started,break_block.stopped,break_block_resp.keys,break_block_resp.rt,SelfReport.started,SelfReport.stopped,anxious.response,anxious.rt,peppy.response,peppy.rt,peeved.response,peeved.rt,happy.response,happy.rt,tired.response,tired.rt,relaxed.response,relaxed.rt,sad.response,sad.rt,calm.response,calm.rt,exhausted.response,exhausted.rt,irritated.response,irritated.rt,break_cond.started,break_cond.stopped,break_cond_resp.keys,break_cond_resp.rt,participant,session,EEGPort,LogFilesFolder,date,expName,psychopyVersion,frameRate,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,0,0,1,1,1,3,2,11,0,,,,,,801.5448317000119,802.059849000012,802.0265212000086,802.1266298000119,4,1,802.0265212000086,None,802.1266298000119,None,1,802.5292279999994,None,802.5292279999994,None,0.4694087999960175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1023,GoNoGo,2020.1.3,60.00373223087607,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,0,0,1,1,1,4,0,12,0,,,,,,803.5448162000102,804.0450305000122,804.0281512000074,804.1283280000061,4,1,804.0281512000074,None,804.1283280000061,None,1,804.3303808000055,None,804.3303808000055,None,0.27903669999795966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1023,GoNoGo,2020.1.3,60.00373223087607,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,0,0,1,1,1,4,1,13,1,,,,,,805.3462590000127,805.846697800007,805.829665600002,805.9297842000087,4,1,805.829665600002,None,805.9297842000087,None,1,806.1986533000018,None,806.1986533000018,None,0.34840580000309274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1023,GoNoGo,2020.1.3,60.00373223087607,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,0,0,1,1,1,4,2,14,1,,,,,,807.1978582000011,807.6979922000028,807.6812328000087,807.7813204000122,4,1,807.6812328000087,None,807.7813204000122,None,1,808.1502509999991,None,808.1502509999991,None,0.44462100000237115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1023,GoNoGo,2020.1.3,60.00373223087607,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,1,1,1,,,,,0,0,0,2,,,,,,,,,,,,0.9,818.7094138000102,None,818.7094138000102,None,,809.1910792999988,None,202,0,817.5118093000056,818.0235077000107,818.0066187000048,818.1065421000094,None,1,,818.0066187000048,None,818.1065421000094,None,818.0066187000048,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1023,GoNoGo,2020.1.3,60.00373223087607,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,1,1,1,,,,,0,1,1,2,,,,,,,,,,,,1,820.4207029000099,None,820.4207029000099,None,,,,202,220,819.6330124000087,820.1418834000069,820.1248347000073,820.2251313000015,4,0,0.25702189998992253,820.1248347000073,None,820.2251313000015,None,820.1248347000073,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1023,GoNoGo,2020.1.3,60.00373223087607,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,0,2,2,0,,,,,,,,,,,,1,822.2721989999991,None,822.2721989999991,None,,,,201,211,821.4282501000125,821.9433516999998,821.9264823000121,822.0264099000051,4,1,0.30447909999929834,821.9264823000121,None,822.0264099000051,None,821.9264823000121,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1023,GoNoGo,2020.1.3,60.00373223087607,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,1,0,3,1,,,,,,,,,,,,1,824.1086841000069,None,824.1086841000069,None,,,,201,211,823.2792939000065,823.7949459000083,823.7778972000087,823.8780913000082,4,1,0.29703450000670273,823.7778972000087,None,823.8780913000082,None,823.7778972000087,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1023,GoNoGo,2020.1.3,60.00373223087607,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,1,1,1,,,,,1,1,4,2,,,,,,,,,,,,0.9,826.3173881000112,None,826.3173881000112,None,,,,202,0,825.1233360000042,825.6298516000097,825.6127641000057,825.7129089000082,None,1,,825.6127641000057,None,825.7129089000082,None,825.6127641000057,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1023,GoNoGo,2020.1.3,60.00373223087607,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,1,2,5,1,,,,,,,,,,,,1,828.0389215000032,None,828.0389215000032,None,,,,201,211,827.2396893000114,827.7481967000058,827.7313747000007,827.8313158000092,4,1,0.2732945999887306,827.7313747000007,None,827.8313158000092,None,827.7313747000007,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1023,GoNoGo,2020.1.3,60.00373223087607,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,2,0,6,1,,,,,,,,,,,,1,829.9449127000116,None,829.9449127000116,None,,,,201,211,829.0560422999988,829.5664571000088,829.5495388000127,829.6495525000064,4,1,0.3672757000022102,829.5495388000127,None,829.6495525000064,None,829.5495388000127,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1023,GoNoGo,2020.1.3,60.00373223087607,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,1,1,1,,,,,2,1,7,2,,,,,,,,,,,,0.9,832.1555088000023,None,832.1555088000023,None,,,,202,0,830.9614151999995,831.4679260999983,831.4510155000025,831.5512773000082,None,1,,831.4510155000025,None,831.5512773000082,None,831.4510155000025,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1023,GoNoGo,2020.1.3,60.00373223087607,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,2,2,8,0,,,,,,,,,,,,1,833.861487400005,None,833.861487400005,None,,,,201,211,833.0770514000033,833.5864740000106,833.5694269000087,833.6701987000124,4,1,0.2646543000009842,833.5694269000087,None,833.6701987000124,None,833.5694269000087,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1023,GoNoGo,2020.1.3,60.00373223087607,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,3,0,9,1,,,,,,,,,,,,1,835.7178725000122,None,835.7178725000122,None,,,,201,211,834.8770748000097,835.3877563999995,835.3707989000104,835.4712889000075,4,1,0.3091865000023972,835.3707989000104,None,835.4712889000075,None,835.3707989000104,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1023,GoNoGo,2020.1.3,60.00373223087607,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,3,1,10,0,,,,,,,,,,,,1,837.5200680999988,None,837.5200680999988,None,,,,201,211,836.7282673000009,837.2395360000082,837.2225967999984,837.3225547000038,4,1,0.26768629999423865,837.2225967999984,None,837.3225547000038,None,837.2225967999984,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1023,GoNoGo,2020.1.3,60.00373223087607,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,1,1,1,,,,,3,2,11,2,,,,,,,,,,,,0.9,839.7377254000021,None,839.7377254000021,None,,,,202,0,838.534003400011,839.0409819000051,839.0241327000113,839.1241227999999,None,1,,839.0241327000113,None,839.1241227999999,None,839.0241327000113,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1023,GoNoGo,2020.1.3,60.00373223087607,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,4,0,12,0,,,,,,,,,,,,1,841.4713045000099,None,841.4713045000099,None,,,,201,211,840.6523916000006,841.159378700002,841.1423729000089,841.2425857000053,4,1,0.28559909999603406,841.1423729000089,None,841.2425857000053,None,841.1423729000089,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1023,GoNoGo,2020.1.3,60.00373223087607,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,4,1,13,0,,,,,,,,,,,,1,843.2910075000109,None,843.2910075000109,None,,,,201,211,842.484028100007,842.9943157000089,842.9774193000048,843.0773449000117,4,1,0.27435870000044815,842.9774193000048,None,843.0773449000117,None,842.9774193000048,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1023,GoNoGo,2020.1.3,60.00373223087607,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,4,2,14,0,,,,,,,,,,,,1,845.1430293000012,None,845.1430293000012,None,,,,201,211,844.3018654000043,844.8124130000069,844.7954294000083,844.8956133000029,4,1,0.3136631999950623,844.7954294000083,None,844.8956133000029,None,844.7954294000083,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1023,GoNoGo,2020.1.3,60.00373223087607,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,5,0,15,0,,,,,,,,,,,,1,846.942589600003,None,846.942589600003,None,,,,201,211,846.152378800005,846.6638233000122,846.646963200008,846.7473125000106,4,1,0.25788940000347793,846.646963200008,None,846.7473125000106,None,846.646963200008,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1023,GoNoGo,2020.1.3,60.00373223087607,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,1,1,1,,,,,5,1,16,2,,,,,,,,,,,,0.9,849.1527226000035,None,849.1527226000035,None,,,,202,0,847.9591519000096,848.4653966000042,848.4484152000077,848.5485131000023,None,1,,848.4484152000077,None,848.5485131000023,None,848.4484152000077,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1023,GoNoGo,2020.1.3,60.00373223087607,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,1,1,1,,,,,5,2,17,2,,,,,,,,,,,,0.9,851.2787767000118,None,851.2787767000118,None,,,,202,0,850.0717124000075,850.5839122000034,850.5669150000031,850.6669901999994,None,1,,850.5669150000031,None,850.6669901999994,None,850.5669150000031,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1023,GoNoGo,2020.1.3,60.00373223087607,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,1,1,1,,,,,6,0,18,2,,,,,,,,,,,,0.9,853.3969402000075,None,853.3969402000075,None,,,,202,0,852.187075400012,852.7023392000119,852.6854781000002,852.7855421999993,None,1,,852.6854781000002,None,852.7855421999993,None,852.6854781000002,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1023,GoNoGo,2020.1.3,60.00373223087607,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,6,1,19,0,,,,,,,,,,,,1,855.1170935000118,None,855.1170935000118,None,,,,201,211,854.3132350000087,854.8205873000115,854.8048203000071,854.9037903999997,4,1,0.2824398999946425,854.8048203000071,None,854.9037903999997,None,854.8048203000071,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1023,GoNoGo,2020.1.3,60.00373223087607,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,6,2,20,0,,,,,,,,,,,,1,856.9035733000055,None,856.9035733000055,None,,,,201,211,856.1236611000058,856.6388002000022,856.6219159000029,856.7220237000001,4,1,0.2408517000003485,856.6219159000029,None,856.7220237000001,None,856.6219159000029,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1023,GoNoGo,2020.1.3,60.00373223087607,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,7,0,21,0,,,,,,,,,,,,1,858.7022888000065,None,858.7022888000065,None,,,,201,211,857.9133575000014,858.4236403000104,858.4068583000044,858.5069880000083,4,1,0.26547820000268985,858.4068583000044,None,858.5069880000083,None,858.4068583000044,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1023,GoNoGo,2020.1.3,60.00373223087607,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,7,1,22,1,,,,,,,,,,,,1,860.506097800011,None,860.506097800011,None,,,,201,211,859.7145543000079,860.2252846000047,860.2082846000121,860.3084930000041,4,1,0.2657062000071164,860.2082846000121,None,860.3084930000041,None,860.2082846000121,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1023,GoNoGo,2020.1.3,60.00373223087607,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,1,1,1,,,,,7,2,23,2,,,,,,,,,,,,0.9,862.7218069000082,None,862.7218069000082,None,,,,202,0,861.5169725000014,862.0267178000067,862.0097670000105,862.1097920000029,None,1,,862.0097670000105,None,862.0933100000111,862.6936340000102,862.0097670000105,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1023,GoNoGo,2020.1.3,60.00373223087607,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,1,1,1,,,,,8,0,24,2,,,,,,,,,,,,0.9,864.8398926000082,None,864.8398926000082,None,,,,202,0,863.6343485000107,864.1451338000043,864.1281578000053,864.2285370000027,None,1,,864.1281578000053,None,864.2285370000027,None,864.1281578000053,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1023,GoNoGo,2020.1.3,60.00373223087607,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,1,1,1,,,,,8,1,25,2,,,,,,,,,,,,0.9,866.9512503000005,None,866.9512503000005,None,,,,202,0,865.7518187000096,866.2636662000004,866.246592200012,866.3466703000013,None,1,,866.246592200012,None,866.3466703000013,None,866.246592200012,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1023,GoNoGo,2020.1.3,60.00373223087607,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,8,2,26,0,,,,,,,,,,,,1,868.7027835000044,None,868.7027835000044,None,,,,201,211,867.8668744000024,868.3821380000009,868.3652578000037,868.4649957000074,4,1,0.304485200002091,868.3652578000037,None,868.4649957000074,None,868.3652578000037,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1023,GoNoGo,2020.1.3,60.00373223087607,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,1,1,1,,,,,9,0,27,2,,,,,,,,,,,,0.9,870.9107580999989,None,870.9107580999989,None,,,,202,0,869.7237065000081,870.2352606000059,870.2000322000094,870.3001023000106,None,1,,870.2000322000094,None,870.3001023000106,None,870.2000322000094,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1023,GoNoGo,2020.1.3,60.00373223087607,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,9,1,28,1,,,,,,,,,,,,1,872.7324549000041,None,872.7324549000041,None,,,,201,211,871.8257171000005,872.3371729000064,872.3016362000053,872.4018592000066,4,1,0.3921995999990031,872.3016362000053,None,872.4018592000066,None,872.3016362000053,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1023,GoNoGo,2020.1.3,60.00373223087607,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,9,2,29,0,,,,,,,,,,,,1,874.6507492000092,None,874.6507492000092,None,,,,201,211,873.7425698000006,874.25353490001,874.2365505000053,874.3367914000119,4,1,0.3802369000040926,874.2365505000053,None,874.3367914000119,None,874.2365505000053,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1023,GoNoGo,2020.1.3,60.00373223087607,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,10,0,30,0,,,,,,,,,,,,1,876.4688025000069,None,876.4688025000069,None,,,,201,211,875.661789100006,876.1717860000063,876.1547890000074,876.2549168000114,4,1,0.26917309999407735,876.1547890000074,None,876.2549168000114,None,876.1547890000074,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1023,GoNoGo,2020.1.3,60.00373223087607,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,10,1,31,0,,,,,,,,,,,,1,878.2612874000042,None,878.2612874000042,None,,,,201,211,877.4794484000013,877.9900466000108,877.9730131000106,878.0732172999997,4,1,0.2587582999985898,877.9730131000106,None,878.0732172999997,None,877.9730131000106,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1023,GoNoGo,2020.1.3,60.00373223087607,
