"ID","Condition","Dimension","Response","RT"
"sub-ES06NK11","NeutralCouple","Valence",9,3.49874090001686
"sub-ES06NK11","NeutralCouple","Arousal",2,1.2970442000078
"sub-ES06RT18","NeutralManWoman","Valence",1,10.3461241999903
"sub-ES06RT18","NeutralManWoman","Arousal",3,13.8147004000057
"sub-ES06RT18","NeutralCouple","Valence",4,2.24505130000762
"sub-ES06RT18","NeutralCouple","Arousal",4,7.45485290000215
"sub-ES06RT18","Tree","Valence",4,3.00316990001011
"sub-ES06RT18","Tree","Arousal",3,3.32773489999818
"sub-ES06RT18","EroticCouple","Valence",8,6.41791409999132
"sub-ES06RT18","EroticCouple","Arousal",7,3.99887320000562
"sub-ES06RT18","PositiveManWoman","Valence",9,4.54200839999248
"sub-ES06RT18","PositiveManWoman","Arousal",8,2.26198270000168
"sub-ES06RT18","EroticWoman","Valence",8,5.40384119999362
"sub-ES06RT18","EroticWoman","Arousal",8,3.85759360001248
"sub-ES06RT18","EroticMan","Valence",9,2.50140920000558
"sub-ES06RT18","EroticMan","Arousal",6,2.40847400001076
"sub-ES09LD08","NeutralCouple","Valence",8,9.03184103185595
"sub-ES09LD08","NeutralCouple","Arousal",8,4.51714936506505
"sub-ES09LD08","EroticWoman","Valence",3,7.86773939866907
"sub-ES09LD08","EroticWoman","Arousal",5,5.11125133821588
"sub-ES09LD08","Tree","Valence",9,4.3176646382035
"sub-ES09LD08","Tree","Arousal",9,1.48081180054396
"sub-ES09LD08","PositiveManWoman","Valence",8,2.7457493013062
"sub-ES09LD08","PositiveManWoman","Arousal",8,2.03662300775068
"sub-ES09LD08","EroticCouple","Valence",3,3.72286926251218
"sub-ES09LD08","EroticCouple","Arousal",3,3.8981467999256
"sub-ES09LD08","EroticMan","Valence",6,5.34085641949059
"sub-ES09LD08","EroticMan","Arousal",3,3.52595192109584
"sub-ES09LD08","NeutralManWoman","Valence",8,6.06913210505081
"sub-ES09LD08","NeutralManWoman","Arousal",9,1.93003786452573
"sub-ET08RS05","NeutralManWoman","Valence",7,10.3001013994217
"sub-ET08RS05","NeutralManWoman","Arousal",9,8.33517410047352
"sub-ET08RS05","NeutralCouple","Valence",8,3.6967462990433
"sub-ET08RS05","NeutralCouple","Arousal",8,7.33746589906514
"sub-ET08RS05","PositiveManWoman","Valence",8,4.66184969991446
"sub-ET08RS05","PositiveManWoman","Arousal",8,1.8617978002876
"sub-ET08RS05","EroticWoman","Valence",8,4.88483880087733
"sub-ET08RS05","EroticWoman","Arousal",5,6.20653999969363
"sub-ET08RS05","EroticCouple","Valence",8,3.97659949958324
"sub-ET08RS05","EroticCouple","Arousal",8,1.60655960068107
"sub-ET08RS05","EroticMan","Valence",8,5.1536625996232
"sub-ET08RS05","EroticMan","Arousal",8,1.62474459968507
"sub-ET08RS05","Tree","Valence",8,3.0077707991004
"sub-ET08RS05","Tree","Arousal",8,1.14894999936223
"sub-EV06AN16","EroticWoman","Valence",7,13.844504499808
"sub-EV06AN16","EroticWoman","Arousal",7,17.8378269998357
"sub-EV06AN16","NeutralCouple","Valence",5,16.787645699922
"sub-EV06AN16","NeutralCouple","Arousal",9,2.86220309976488
"sub-EV06AN16","PositiveManWoman","Valence",7,17.3394386
"sub-EV06AN16","PositiveManWoman","Arousal",9,7.09128609998152
"sub-EV06AN16","NeutralManWoman","Valence",5,31.0894172000699
"sub-EV06AN16","NeutralManWoman","Arousal",9,2.82396179996431
"sub-EV06AN16","EroticMan","Valence",7,17.9008138002828
"sub-EV06AN16","EroticMan","Arousal",4,13.6145937000401
"sub-EV06AN16","Tree","Valence",5,17.0219880002551
"sub-EV06AN16","Tree","Arousal",9,2.76700200000778
"sub-EV06AN16","EroticCouple","Valence",7,22.1649454999715
"sub-EV06AN16","EroticCouple","Arousal",4,17.3703418998048
"sub-EY04EL25","EroticCouple","Valence",7,23.6884018388191
"sub-EY04EL25","EroticCouple","Arousal",1,8.78596778027531
"sub-EY04EL25","NeutralManWoman","Valence",7,15.6152913593633
"sub-EY04EL25","NeutralManWoman","Arousal",2,7.21243553505701
"sub-EY04EL25","EroticWoman","Valence",9,7.92893213808748
"sub-EY04EL25","EroticWoman","Arousal",1,4.79372111947305
"sub-EY04EL25","EroticMan","Valence",6,30.7417472623292
"sub-EY04EL25","EroticMan","Arousal",6,10.0996565621645
"sub-EY04EL25","Tree","Valence",9,5.29300504463572
"sub-EY04EL25","Tree","Arousal",7,7.23572932040224
"sub-EY04EL25","PositiveManWoman","Valence",8,7.33042202398428
"sub-EY04EL25","PositiveManWoman","Arousal",7,7.51181573140093
"sub-EY04EL25","NeutralCouple","Valence",8,6.66851098146799
"sub-EY04EL25","NeutralCouple","Arousal",6,8.68491217406699
"sub-EY08AN21","NeutralCouple","Valence",2,20.6727753362302
"sub-EY08AN21","NeutralCouple","Arousal",9,7.38345541071794
"sub-EY08AN21","EroticMan","Valence",7,9.0432950134491
"sub-EY08AN21","EroticMan","Arousal",3,4.13100864887201
"sub-EY08AN21","NeutralManWoman","Valence",8,12.9358189116483
"sub-EY08AN21","NeutralManWoman","Arousal",9,3.0074223049869
"sub-EY08AN21","EroticCouple","Valence",8,15.026158162631
"sub-EY08AN21","EroticCouple","Arousal",1,5.02516333540188
"sub-EY08AN21","EroticWoman","Valence",8,5.1711142561544
"sub-EY08AN21","EroticWoman","Arousal",3,3.12995654872611
"sub-EY08AN21","Tree","Valence",5,8.93698290916473
"sub-EY08AN21","Tree","Arousal",9,3.02469919304895
"sub-EY08AN21","PositiveManWoman","Valence",9,5.50779226153645
"sub-EY08AN21","PositiveManWoman","Arousal",9,5.57536370784146
"sub-EY08EL15","NeutralCouple","Valence",5,15.9720114139836
"sub-EY08EL15","NeutralCouple","Arousal",7,7.5008774601265
"sub-EY08EL15","EroticMan","Valence",5,20.3653116208625
"sub-EY08EL15","EroticMan","Arousal",5,7.57175015956454
"sub-EY08EL15","NeutralManWoman","Valence",5,6.68103857674032
"sub-EY08EL15","NeutralManWoman","Arousal",8,6.13383396400786
"sub-EY08EL15","EroticCouple","Valence",6,6.57437378867871
"sub-EY08EL15","EroticCouple","Arousal",4,6.22327947221675
"sub-EY08EL15","EroticWoman","Valence",6,8.64368701277272
"sub-EY08EL15","EroticWoman","Arousal",3,3.98417450488341
"sub-EY08EL15","Tree","Valence",5,4.08995395667989
"sub-EY08EL15","Tree","Arousal",9,5.78431254149473
"sub-EY08EL15","PositiveManWoman","Valence",8,7.00048802885431
"sub-EY08EL15","PositiveManWoman","Arousal",7,4.60838207787674
"sub-EZ04AS29","EroticCouple","Valence",5,17.2691846005619
"sub-EZ04AS29","EroticCouple","Arousal",5,4.69314850028604
"sub-EZ04AS29","NeutralCouple","Valence",5,2.61638360004872
"sub-EZ04AS29","NeutralCouple","Arousal",5,3.92766559962183
"sub-EZ04AS29","PositiveManWoman","Valence",9,4.18989669997245
"sub-EZ04AS29","PositiveManWoman","Arousal",9,4.7507634004578
"sub-EZ04AS29","EroticWoman","Valence",5,3.56656009983271
"sub-EZ04AS29","EroticWoman","Arousal",5,1.06179179996252
"sub-EZ04AS29","NeutralManWoman","Valence",7,5.37839800026268
"sub-EZ04AS29","NeutralManWoman","Arousal",8,4.57910879980773
"sub-EZ04AS29","Tree","Valence",8,3.84057889971882
"sub-EZ04AS29","Tree","Arousal",8,0.460447000339627
"sub-EZ04AS29","EroticMan","Valence",5,2.27579590026289
"sub-EZ04AS29","EroticMan","Arousal",5,0.392315099947155
"sub-EZ04RO26","Tree","Valence",9,12.1589594991383
"sub-EZ04RO26","Tree","Arousal",9,4.02155473198218
"sub-EZ04RO26","EroticWoman","Valence",6,5.89685735983221
"sub-EZ04RO26","EroticWoman","Arousal",5,2.69895361981071
"sub-EZ04RO26","NeutralCouple","Valence",7,5.93210602386171
"sub-EZ04RO26","NeutralCouple","Arousal",9,2.35608737799521
"sub-EZ04RO26","EroticCouple","Valence",7,8.01873405495098
"sub-EZ04RO26","EroticCouple","Arousal",7,1.90341210931365
"sub-EZ04RO26","NeutralManWoman","Valence",6,12.1518864589998
"sub-EZ04RO26","NeutralManWoman","Arousal",8,4.47052672468999
"sub-EZ04RO26","PositiveManWoman","Valence",9,3.74384332993941
"sub-EZ04RO26","PositiveManWoman","Arousal",4,4.99975572796939
"sub-EZ04RO26","EroticMan","Valence",8,3.31637182542727
"sub-EZ04RO26","EroticMan","Arousal",4,4.20575579096294
"sub-EZ04SE15","PositiveManWoman","Valence",9,27.3766304532619
"sub-EZ04SE15","PositiveManWoman","Arousal",9,23.0808348818719
"sub-EZ04SE15","Tree","Valence",7,18.0881084593384
"sub-EZ04SE15","Tree","Arousal",9,2.59029415670011
"sub-EZ04SE15","NeutralManWoman","Valence",5,7.9146413820672
"sub-EZ04SE15","NeutralManWoman","Arousal",7,9.06010908281678
"sub-EZ04SE15","NeutralCouple","Valence",7,5.52349809076259
"sub-EZ04SE15","NeutralCouple","Arousal",6,3.96449260070221
"sub-EZ04SE15","EroticWoman","Valence",7,12.077668747701
"sub-EZ04SE15","EroticWoman","Arousal",4,8.4907956964671
"sub-EZ04SE15","EroticMan","Valence",2,11.2192759584868
"sub-EZ04SE15","EroticMan","Arousal",5,3.96435244666645
"sub-EZ04SE15","EroticCouple","Valence",6,21.4280092546542
"sub-EZ04SE15","EroticCouple","Arousal",1,4.14262004016564
"sub-EZ05IK08","Tree","Valence",5,12.5822647999994
"sub-EZ05IK08","Tree","Arousal",6,9.34603319999951
"sub-EZ05IK08","NeutralManWoman","Valence",5,8.148866800002
"sub-EZ05IK08","NeutralManWoman","Arousal",5,5.63137529999949
"sub-EZ05IK08","NeutralCouple","Valence",7,10.5034124000013
"sub-EZ05IK08","NeutralCouple","Arousal",6,4.70809799999915
"sub-EZ05IK08","EroticCouple","Valence",4,11.6265407999999
"sub-EZ05IK08","EroticCouple","Arousal",4,4.31494460000249
"sub-EZ05IK08","PositiveManWoman","Valence",9,5.86931679999907
"sub-EZ05IK08","PositiveManWoman","Arousal",6,6.42036930000177
"sub-EZ05IK08","EroticMan","Valence",5,8.21933549999812
"sub-EZ05IK08","EroticMan","Arousal",5,5.16674319999947
"sub-EZ05IK08","EroticWoman","Valence",5,4.2000009000003
"sub-EZ05IK08","EroticWoman","Arousal",5,3.74180669999987
"sub-EZ10RG28","Tree","Valence",6,20.8564955000002
"sub-EZ10RG28","Tree","Arousal",9,13.6416258999998
"sub-EZ10RG28","EroticMan","Valence",7,12.0960818999993
"sub-EZ10RG28","EroticMan","Arousal",8,6.84532829999989
"sub-EZ10RG28","NeutralManWoman","Valence",5,9.22996640000019
"sub-EZ10RG28","NeutralManWoman","Arousal",9,6.85476250000102
"sub-EZ10RG28","PositiveManWoman","Valence",7,10.5823455000009
"sub-EZ10RG28","PositiveManWoman","Arousal",9,5.22625640000115
"sub-EZ10RG28","NeutralCouple","Valence",6,10.1207060999986
"sub-EZ10RG28","NeutralCouple","Arousal",9,3.68209759999991
"sub-EZ10RG28","EroticCouple","Valence",7,11.1605216999997
"sub-EZ10RG28","EroticCouple","Arousal",7,15.5762689999992
"sub-EZ10RG28","EroticWoman","Valence",8,16.5103698000003
"sub-EZ10RG28","EroticWoman","Arousal",5,5.62882050000007
"sub-FA04HU23","NeutralCouple","Valence",6,16.9793875999749
"sub-FA04HU23","NeutralCouple","Arousal",9,7.53885990008712
"sub-FA04HU23","EroticMan","Valence",5,6.31803789990954
"sub-FA04HU23","EroticMan","Arousal",9,2.97825440019369
"sub-FA04HU23","Tree","Valence",5,10.3360234999564
"sub-FA04HU23","Tree","Arousal",9,1.83780670003034
"sub-FA04HU23","NeutralManWoman","Valence",5,9.68638029997237
"sub-FA04HU23","NeutralManWoman","Arousal",9,2.17508239997551
"sub-FA04HU23","EroticCouple","Valence",4,11.6352881998755
"sub-FA04HU23","EroticCouple","Arousal",9,4.18701610015705
"sub-FA04HU23","PositiveManWoman","Valence",7,3.46297269989736
"sub-FA04HU23","PositiveManWoman","Arousal",9,1.93568420014344
"sub-FA04HU23","EroticWoman","Valence",6,10.9615591999609
"sub-FA04HU23","EroticWoman","Arousal",9,2.47696639993228
"sub-FE06AN24","EroticWoman","Valence",8,9.71228350000456
"sub-FE06AN24","EroticWoman","Arousal",5,7.78099519998068
"sub-FE06AN24","PositiveManWoman","Valence",9,7.63548650001758
"sub-FE06AN24","PositiveManWoman","Arousal",9,4.83704840001883
"sub-FE06AN24","Tree","Valence",6,5.5832760000194
"sub-FE06AN24","Tree","Arousal",9,3.46153349999804
"sub-FE06AN24","NeutralManWoman","Valence",3,8.83483959999285
"sub-FE06AN24","NeutralManWoman","Arousal",9,2.45520039999974
"sub-FE06AN24","EroticCouple","Valence",9,3.46394510002574
"sub-FE06AN24","EroticCouple","Arousal",4,8.02814390001004
"sub-FE06AN24","EroticMan","Valence",9,3.57647939998424
"sub-FE06AN24","EroticMan","Arousal",2,3.65280619999976
"sub-FE06AN24","NeutralCouple","Valence",6,5.7727172000159
"sub-FE06AN24","NeutralCouple","Arousal",9,2.59134990000166
"sub-FF05RL11","Tree","Valence",5,13.9739147000946
"sub-FF05RL11","Tree","Arousal",8,12.7555158999749
"sub-FF05RL11","NeutralManWoman","Valence",6,11.3682663999498
"sub-FF05RL11","NeutralManWoman","Arousal",8,3.330333000049
"sub-FF05RL11","NeutralCouple","Valence",6,3.80421930016018
"sub-FF05RL11","NeutralCouple","Arousal",8,3.99364989995956
"sub-FF05RL11","EroticWoman","Valence",5,10.119198899949
"sub-FF05RL11","EroticWoman","Arousal",6,8.89433399983682
"sub-FF05RL11","EroticMan","Valence",7,4.32177120004781
"sub-FF05RL11","EroticMan","Arousal",5,2.44653129996732
"sub-FF05RL11","EroticCouple","Valence",7,8.12858620006591
"sub-FF05RL11","EroticCouple","Arousal",4,6.56624249997549
"sub-FF05RL11","PositiveManWoman","Valence",8,10.7015270001721
"sub-FF05RL11","PositiveManWoman","Arousal",7,4.49568539997563
"sub-FF07ER24","Tree","Valence",5,10.9997068631856
"sub-FF07ER24","Tree","Arousal",5,4.3898876779258
"sub-FF07ER24","EroticCouple","Valence",8,20.8499979794724
"sub-FF07ER24","EroticCouple","Arousal",4,18.9997661961297
"sub-FF07ER24","PositiveManWoman","Valence",9,10.6265138720428
"sub-FF07ER24","PositiveManWoman","Arousal",8,5.48425816822237
"sub-FF07ER24","EroticMan","Valence",7,11.4685663685468
"sub-FF07ER24","EroticMan","Arousal",2,6.57656964501075
"sub-FF07ER24","NeutralCouple","Valence",7,14.7081832637487
"sub-FF07ER24","NeutralCouple","Arousal",7,4.45746790087833
"sub-FF07ER24","EroticWoman","Valence",6,12.2611249269557
"sub-FF07ER24","EroticWoman","Arousal",7,6.68186092486212
"sub-FF07ER24","NeutralManWoman","Valence",5,12.4394877738869
"sub-FF07ER24","NeutralManWoman","Arousal",7,11.4432052233515
"sub-FF07NS13","NeutralManWoman","Valence",6,13.6270693705683
"sub-FF07NS13","NeutralManWoman","Arousal",9,5.93444332028776
"sub-FF07NS13","PositiveManWoman","Valence",5,6.40433414256222
"sub-FF07NS13","PositiveManWoman","Arousal",9,1.38555271813857
"sub-FF07NS13","NeutralCouple","Valence",5,5.3183256685752
"sub-FF07NS13","NeutralCouple","Arousal",9,3.57419287329867
"sub-FF07NS13","Tree","Valence",5,1.63629507557562
"sub-FF07NS13","Tree","Arousal",9,0.352180667314315
"sub-FF07NS13","EroticCouple","Valence",5,3.79083665826693
"sub-FF07NS13","EroticCouple","Arousal",8,2.89287795311247
"sub-FF07NS13","EroticMan","Valence",5,2.95007928394989
"sub-FF07NS13","EroticMan","Arousal",9,1.80604356820186
"sub-FF07NS13","EroticWoman","Valence",5,2.08267543345573
"sub-FF07NS13","EroticWoman","Arousal",8,1.32549114578069
"sub-FFJUER06","Tree","Valence",5,14.736579182987
"sub-FFJUER06","Tree","Arousal",9,7.91557334792742
"sub-FFJUER06","EroticCouple","Valence",4,14.124316411795
"sub-FFJUER06","EroticCouple","Arousal",7,16.1648262810959
"sub-FFJUER06","PositiveManWoman","Valence",5,5.1447068851412
"sub-FFJUER06","PositiveManWoman","Arousal",7,4.59222229244187
"sub-FFJUER06","NeutralManWoman","Valence",5,3.01316184988536
"sub-FFJUER06","NeutralManWoman","Arousal",8,6.58101669098687
"sub-FFJUER06","EroticMan","Valence",4,6.08721249355585
"sub-FFJUER06","EroticMan","Arousal",7,4.1832486363528
"sub-FFJUER06","EroticWoman","Valence",4,4.12650171260248
"sub-FFJUER06","EroticWoman","Arousal",7,3.57022011163281
"sub-FFJUER06","NeutralCouple","Valence",5,3.30000279097294
"sub-FFJUER06","NeutralCouple","Arousal",8,2.98703383911925
"sub-FL07AN14","Tree","Valence",7,7.93364566601485
"sub-FL07AN14","Tree","Arousal",8,7.88343183554207
"sub-FL07AN14","EroticWoman","Valence",5,8.410121105906
"sub-FL07AN14","EroticWoman","Arousal",8,12.1762077949079
"sub-FL07AN14","PositiveManWoman","Valence",9,4.82815543106335
"sub-FL07AN14","PositiveManWoman","Arousal",8,2.98658663302194
"sub-FL07AN14","EroticMan","Valence",4,5.88741074089558
"sub-FL07AN14","EroticMan","Arousal",8,10.3542739949353
"sub-FL07AN14","NeutralManWoman","Valence",6,7.08727318106139
"sub-FL07AN14","NeutralManWoman","Arousal",9,5.92310989163525
"sub-FL07AN14","EroticCouple","Valence",6,15.5031690410815
"sub-FL07AN14","EroticCouple","Arousal",7,6.01625085934938
"sub-FL07AN14","NeutralCouple","Valence",7,10.5225188463064
"sub-FL07AN14","NeutralCouple","Arousal",8,2.32190540900774
"sub-GA04AF17","Tree","Valence",6,12.0389979212323
"sub-GA04AF17","Tree","Arousal",8,9.7863095196426
"sub-GA04AF17","PositiveManWoman","Valence",7,5.47959551489839
"sub-GA04AF17","PositiveManWoman","Arousal",8,2.49834818335148
"sub-GA04AF17","EroticWoman","Valence",9,18.5233585072056
"sub-GA04AF17","EroticWoman","Arousal",2,2.53201479635936
"sub-GA04AF17","EroticCouple","Valence",7,6.01999363070536
"sub-GA04AF17","EroticCouple","Arousal",2,1.95264395651975
"sub-GA04AF17","EroticMan","Valence",4,5.59923498491662
"sub-GA04AF17","EroticMan","Arousal",4,3.42119119777635
"sub-GA04AF17","NeutralCouple","Valence",5,4.02518285470251
"sub-GA04AF17","NeutralCouple","Arousal",6,3.38172502852103
"sub-GA04AF17","NeutralManWoman","Valence",5,2.33964744913283
"sub-GA04AF17","NeutralManWoman","Arousal",6,0.595749721780521
"sub-GA04LI18","EroticMan","Valence",5,9.49255636147427
"sub-GA04LI18","EroticMan","Arousal",8,5.24630472609715
"sub-GA04LI18","Tree","Valence",6,3.84366944323119
"sub-GA04LI18","Tree","Arousal",9,4.56423669705691
"sub-GA04LI18","PositiveManWoman","Valence",4,6.01482806048443
"sub-GA04LI18","PositiveManWoman","Arousal",9,1.84694064779615
"sub-GA04LI18","NeutralCouple","Valence",5,5.84852461789706
"sub-GA04LI18","NeutralCouple","Arousal",9,1.6314399105031
"sub-GA04LI18","EroticWoman","Valence",1,2.85794559369242
"sub-GA04LI18","EroticWoman","Arousal",5,3.01873635357333
"sub-GA04LI18","NeutralManWoman","Valence",5,3.27670207506162
"sub-GA04LI18","NeutralManWoman","Arousal",8,2.32446621228155
"sub-GA04LI18","EroticCouple","Valence",2,3.23436835910252
"sub-GA04LI18","EroticCouple","Arousal",4,1.73217953411222
"sub-GA04TZ22","NeutralManWoman","Valence",3,9.46555414820614
"sub-GA04TZ22","NeutralManWoman","Arousal",9,9.70019273971775
"sub-GA04TZ22","EroticWoman","Valence",9,5.98360255759326
"sub-GA04TZ22","EroticWoman","Arousal",5,8.01420950562169
"sub-GA04TZ22","PositiveManWoman","Valence",7,9.57108857882849
"sub-GA04TZ22","PositiveManWoman","Arousal",9,6.60491800782256
"sub-GA04TZ22","NeutralCouple","Valence",4,9.70226778704091
"sub-GA04TZ22","NeutralCouple","Arousal",9,6.28735399684956
"sub-GA04TZ22","EroticMan","Valence",3,8.09086111815486
"sub-GA04TZ22","EroticMan","Arousal",9,7.35783012552929
"sub-GA04TZ22","EroticCouple","Valence",8,6.46451298294778
"sub-GA04TZ22","EroticCouple","Arousal",4,6.53159812411468
"sub-GA04TZ22","Tree","Valence",7,4.33808936740388
"sub-GA04TZ22","Tree","Arousal",9,1.6877411315545
"sub-GA06OF10","PositiveManWoman","Valence",4,11.1745826999831
"sub-GA06OF10","PositiveManWoman","Arousal",2,3.69118480000179
"sub-GA06OF10","NeutralCouple","Valence",3,4.18609519998427
"sub-GA06OF10","NeutralCouple","Arousal",3,1.31964719999814
"sub-GA06OF10","EroticWoman","Valence",5,7.9549498000124
"sub-GA06OF10","EroticWoman","Arousal",4,2.79673640002147
"sub-GA06OF10","EroticMan","Valence",1,3.76879449997796
"sub-GA06OF10","EroticMan","Arousal",9,6.22288560000015
"sub-GA06OF10","NeutralManWoman","Valence",4,9.92941280000377
"sub-GA06OF10","NeutralManWoman","Arousal",8,4.03585190000013
"sub-GA06OF10","Tree","Valence",5,6.23940439999569
"sub-GA06OF10","Tree","Arousal",7,4.37280169999576
"sub-GA06OF10","EroticCouple","Valence",6,4.8124436000071
"sub-GA06OF10","EroticCouple","Arousal",6,6.50107349999598
"sub-GARG15","NeutralCouple","Valence",4,20.0281315289903
"sub-GARG15","NeutralCouple","Arousal",7,20.4486969243735
"sub-GARG15","NeutralManWoman","Valence",5,14.011823046254
"sub-GARG15","NeutralManWoman","Arousal",8,6.68925588019192
"sub-GARG15","EroticCouple","Valence",4,10.6345329957549
"sub-GARG15","EroticCouple","Arousal",4,5.02965175476857
"sub-GARG15","PositiveManWoman","Valence",6,8.29682096396573
"sub-GARG15","PositiveManWoman","Arousal",7,7.59478139760904
"sub-GARG15","EroticMan","Valence",3,6.66417075251229
"sub-GARG15","EroticMan","Arousal",4,9.45926221436821
"sub-GARG15","Tree","Valence",5,7.13394821272232
"sub-GARG15","Tree","Arousal",8,2.87054877215996
"sub-GARG15","EroticWoman","Valence",3,9.02452379185706
"sub-GARG15","EroticWoman","Arousal",4,3.51712528895587
"sub-GE05GO10","EroticMan","Valence",9,38.7486465299717
"sub-GE05GO10","EroticMan","Arousal",4,10.6919414727017
"sub-GE05GO10","PositiveManWoman","Valence",9,7.43657361232181
"sub-GE05GO10","PositiveManWoman","Arousal",8,6.41649991076156
"sub-GE05GO10","Tree","Valence",9,6.30050639201909
"sub-GE05GO10","Tree","Arousal",9,2.86983625374887
"sub-GE05GO10","EroticCouple","Valence",9,3.95116799126481
"sub-GE05GO10","EroticCouple","Arousal",2,3.79834328969264
"sub-GE05GO10","EroticWoman","Valence",7,10.7156064630599
"sub-GE05GO10","EroticWoman","Arousal",7,7.22885104655506
"sub-GE05GO10","NeutralManWoman","Valence",6,8.03264181251143
"sub-GE05GO10","NeutralManWoman","Arousal",7,4.68472424907304
"sub-GE05GO10","NeutralCouple","Valence",7,11.7018596870657
"sub-GE05GO10","NeutralCouple","Arousal",8,5.48653949122672
"sub-GL03EN12","NeutralManWoman","Valence",5,9.10273450000386
"sub-GL03EN12","NeutralManWoman","Arousal",8,6.09694849999505
"sub-GL03EN12","EroticMan","Valence",6,5.19903889999841
"sub-GL03EN12","EroticMan","Arousal",3,4.07357599999523
"sub-GL03EN12","NeutralCouple","Valence",5,3.12812530000519
"sub-GL03EN12","NeutralCouple","Arousal",9,3.96873449999839
"sub-GL03EN12","EroticWoman","Valence",5,4.72908659999666
"sub-GL03EN12","EroticWoman","Arousal",9,2.32080020000285
"sub-GL03EN12","Tree","Valence",8,7.25493929999357
"sub-GL03EN12","Tree","Arousal",8,4.45491739999852
"sub-GL03EN12","PositiveManWoman","Valence",7,2.90805030000047
"sub-GL03EN12","PositiveManWoman","Arousal",9,3.46135050000157
"sub-GL03EN12","EroticCouple","Valence",4,5.60204240000166
"sub-GL03EN12","EroticCouple","Arousal",7,3.22780999999668
"sub-GL05ER12","EroticWoman","Valence",7,9.31914576462987
"sub-GL05ER12","EroticWoman","Arousal",9,6.20699572211379
"sub-GL05ER12","EroticMan","Valence",5,7.36412030588508
"sub-GL05ER12","EroticMan","Arousal",6,6.98898426093729
"sub-GL05ER12","PositiveManWoman","Valence",9,6.05013279970262
"sub-GL05ER12","PositiveManWoman","Arousal",9,6.80079373529588
"sub-GL05ER12","NeutralCouple","Valence",7,9.55001917974914
"sub-GL05ER12","NeutralCouple","Arousal",9,2.90180668855464
"sub-GL05ER12","EroticCouple","Valence",4,15.7148982160652
"sub-GL05ER12","EroticCouple","Arousal",4,4.95071635996101
"sub-GL05ER12","NeutralManWoman","Valence",6,9.28684385934503
"sub-GL05ER12","NeutralManWoman","Arousal",9,4.23347515165005
"sub-GL05ER12","Tree","Valence",9,4.96904198979428
"sub-GL05ER12","Tree","Arousal",9,1.82004524378681
"sub-GS09AS15","NeutralCouple","Valence",9,12.1262563517503
"sub-GS09AS15","NeutralCouple","Arousal",8,10.6620637764736
"sub-GS09AS15","EroticWoman","Valence",5,7.76013900359794
"sub-GS09AS15","EroticWoman","Arousal",4,6.89533365062925
"sub-GS09AS15","PositiveManWoman","Valence",9,6.51256281758651
"sub-GS09AS15","PositiveManWoman","Arousal",9,2.8978404048321
"sub-GS09AS15","EroticMan","Valence",7,9.85909472682215
"sub-GS09AS15","EroticMan","Arousal",3,4.03053739658753
"sub-GS09AS15","EroticCouple","Valence",4,6.09834784495433
"sub-GS09AS15","EroticCouple","Arousal",2,4.34036283718524
"sub-GS09AS15","Tree","Valence",9,4.85158426305679
"sub-GS09AS15","Tree","Arousal",9,1.03888251186254
"sub-GS09AS15","NeutralManWoman","Valence",7,5.76215686548858
"sub-GS09AS15","NeutralManWoman","Arousal",9,3.35355803015227
"sub-GT05AS11","NeutralCouple","Valence",5,29.3512888999976
"sub-GT05AS11","NeutralCouple","Arousal",2,5.07035790000009
"sub-GT05AS11","PositiveManWoman","Valence",8,3.47595109999747
"sub-GT05AS11","PositiveManWoman","Arousal",4,2.64033760000166
"sub-GT05AS11","Tree","Valence",8,3.17137300000104
"sub-GT05AS11","Tree","Arousal",1,1.96421199999895
"sub-GT05AS11","EroticCouple","Valence",8,7.95100790000288
"sub-GT05AS11","EroticCouple","Arousal",8,1.8501025000005
"sub-GT05AS11","NeutralManWoman","Valence",5,4.8626073000014
"sub-GT05AS11","NeutralManWoman","Arousal",8,12.7970944999979
"sub-GT05AS11","EroticWoman","Valence",8,6.04925469999944
"sub-GT05AS11","EroticWoman","Arousal",2,2.91882139999871
"sub-GT05AS11","EroticMan","Valence",9,3.10838989999684
"sub-GT05AS11","EroticMan","Arousal",1,1.4650416000004
"sub-GT07AN06","EroticCouple","Valence",6,21.644278361975
"sub-GT07AN06","EroticCouple","Arousal",3,10.4212328206813
"sub-GT07AN06","PositiveManWoman","Valence",9,5.87748143923091
"sub-GT07AN06","PositiveManWoman","Arousal",8,5.77873330268631
"sub-GT07AN06","NeutralCouple","Valence",7,9.55925763980849
"sub-GT07AN06","NeutralCouple","Arousal",8,7.39115255295474
"sub-GT07AN06","EroticMan","Valence",5,12.4850883471117
"sub-GT07AN06","EroticMan","Arousal",3,9.98822466238198
"sub-GT07AN06","EroticWoman","Valence",7,6.89880350687235
"sub-GT07AN06","EroticWoman","Arousal",4,6.329164411698
"sub-GT07AN06","Tree","Valence",9,4.41441579010279
"sub-GT07AN06","Tree","Arousal",9,3.73092843465201
"sub-GT07AN06","NeutralManWoman","Valence",7,11.4995651536483
"sub-GT07AN06","NeutralManWoman","Arousal",9,3.14381239788781
"sub-GY06LO26","EroticCouple","Valence",2,13.5678429000545
"sub-GY06LO26","EroticCouple","Arousal",6,6.85794100002386
"sub-GY06LO26","Tree","Valence",5,8.15125870006159
"sub-GY06LO26","Tree","Arousal",1,3.87315379991196
"sub-GY06LO26","EroticWoman","Valence",1,5.88835439994
