Instruction_Condition,MarkCondition,Type,Letter,CorrectResponse,Condition,RandomizeBlocks.thisRepN,RandomizeBlocks.thisTrialN,RandomizeBlocks.thisN,RandomizeBlocks.thisIndex,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Trials.thisRepN,Trials.thisTrialN,Trials.thisN,Trials.thisIndex,Target_Mapping,Fixation_practice.started,Fixation_practice.stopped,Target_practice.started,Target_practice.stopped,Target_resp_practice.keys,Target_resp_practice.corr,Target_resp_practice.started,Target_resp_practice.stopped,ITI_resp_practice.started,ITI_resp_practice.stopped,ITI_Duration,ITI.started,ITI.stopped,square2.started,square2.stopped,Target_resp_practice.rt,Instr_Repe.started,Instr_Repe.stopped,Trigger_Target,TriggerResp,Fixation.started,Fixation.stopped,Target.started,Target.stopped,Target_resp.keys,Target_resp.corr,Target_resp.started,Target_resp.stopped,ITI_resp.started,ITI_resp.stopped,square1.started,square1.stopped,showReminder,ReminderErrors.started,ReminderErrors.stopped,ReminderErrorsResp.keys,ReminderErrorsResp.started,ReminderErrorsResp.stopped,break_block.started,break_block.stopped,break_block_resp.keys,Target_resp.rt,break_block_resp.rt,SelfReport.started,SelfReport.stopped,anxious.response,anxious.rt,peppy.response,peppy.rt,peeved.response,peeved.rt,happy.response,happy.rt,tired.response,tired.rt,relaxed.response,relaxed.rt,sad.response,sad.rt,calm.response,calm.rt,exhausted.response,exhausted.rt,irritated.response,irritated.rt,break_cond.started,break_cond.stopped,break_cond_resp.keys,break_cond_resp.rt,participant,session,EEGPort,LogFilesFolder,date,expName,psychopyVersion,frameRate,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,44,1,133,0,,,,,,,,,,,,1,1181.7652698789043,None,1181.7652698789043,None,,,,201,211,1181.081337061005,1181.5817670423112,1181.5650861596187,1181.6651708723548,4,1,1181.5650861596187,None,1181.6651708723548,None,1181.5650861596187,None,False,None,None,None,None,None,None,None,None,0.1817076500501571,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,44,2,134,0,,,,,,,,,,,,1,1183.4834156734887,None,1183.4834156734887,None,,,,201,211,1182.7661231321763,1183.2665472792742,1183.2498678551347,1183.3499636528686,4,1,1183.2498678551347,None,1183.3499636528686,None,1183.2498678551347,None,False,None,None,None,None,None,None,None,None,0.21290317311104445,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,1,1,1,,,,,45,0,135,2,,,,,,,,,,,,1,1185.168193285057,None,1185.168193285057,None,,,,202,220,1184.484259300314,1184.9846889899109,1184.968005773535,1185.0681079889,4,0,1184.968005773535,None,1185.0681079889,None,1184.968005773535,None,False,None,None,None,None,None,None,None,None,0.17974589679943165,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,1,1,1,,,,,45,1,136,2,,,,,,,,,,,,0.9,1187.3534023364846,None,1187.3534023364846,None,,,,202,0,1186.1690433295134,1186.6694703937155,1186.6527868856283,1186.7528748071782,None,1,1186.6527868856283,None,1186.7528748071782,None,1186.6527868856283,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,1,1,1,,,,,45,2,137,2,,,,,,,,,,,,0.9,1189.438545052939,None,1189.438545052939,None,,,,202,0,1188.254169126758,1188.7545941489861,1188.7379123911633,1188.8379982707393,None,1,1188.7379123911633,None,1188.8379982707393,None,1188.7379123911633,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,46,0,138,1,,,,,,,,,,,,1,1191.0899454384635,None,1191.0899454384635,None,,,,201,211,1190.3392978411084,1190.839716737415,1190.8230358547225,1190.923090229564,4,1,1190.8230358547225,None,1190.923090229564,None,1190.8230358547225,None,False,None,None,None,None,None,None,None,None,0.2446500290552649,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,1,1,1,,,,,46,1,139,2,,,,,,,,,,,,1,1192.8419109839506,None,1192.8419109839506,None,,,,202,220,1192.0907864398941,1192.5912193383065,1192.5745407892991,1192.6746263771656,4,0,1192.5745407892991,None,1192.6746263771656,None,1192.5745407892991,None,False,None,None,None,None,None,None,None,None,0.2230888293543103,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,46,2,140,0,,,,,,,,,,,,1,1194.5762682990007,None,1194.5762682990007,None,,,,201,211,1193.8422960418375,1194.3427254397247,1194.3260436819,1194.4261292697665,4,1,1194.3260436819,None,1194.4261292697665,None,1194.3260436819,None,False,None,None,None,None,None,None,None,None,0.22158476990989584,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,47,0,141,1,,,,,,,,,,,,1,1196.3449240619175,None,1196.3449240619175,None,,,,201,211,1195.5771186351685,1196.077546574501,1196.0608668586501,1196.1609539050696,4,1,1196.0608668586501,None,1196.1609539050696,None,1196.0608668586501,None,False,None,None,None,None,None,None,None,None,0.23874318272464734,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,1,1,1,,,,,47,1,142,2,,,,,,,,,,,,0.9,1198.5296920470373,None,1198.5296920470373,None,,,,202,0,1197.3453076612514,1197.8457638965046,1197.8290506339454,1197.9291408891804,None,1,1197.8290506339454,None,1197.9291408891804,None,1197.8290506339454,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,1,1,1,,,,,47,2,143,2,,,,,,,,,,,,0.9,1200.6147930488878,None,1200.6147930488878,None,,,,202,0,1199.430431416522,1199.9308701491445,1199.9141755560577,1200.0142626024772,None,1,1199.9141755560577,None,1200.0142626024772,None,1199.9141755560577,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,1,1,1,,,,,48,0,144,2,,,,,,,,,,,,0.9,1202.699915929028,None,1202.699915929028,None,,,,202,0,1201.515556338636,1202.0159906956014,1201.9993025201456,1202.0993843157758,None,1,1201.9993025201456,None,1202.0993843157758,None,1201.9993025201456,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,48,1,145,0,,,,,,,,,,,,1,1204.385160569138,None,1204.385160569138,None,,,,201,211,1203.6006792187763,1204.1011042410046,1204.0844251085746,1204.1845095295994,4,1,1204.0844251085746,None,1204.1845095295994,None,1204.0844251085746,None,False,None,None,None,None,None,None,None,None,0.26008647466733237,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,1,1,1,,,,,48,2,146,2,,,,,,,,,,,,0.9,1206.5699037588638,None,1206.5699037588638,None,,,,202,0,1205.3855456270248,1205.8859700658322,1205.8692897665605,1205.9693741875853,None,1,1205.8692897665605,None,1205.9693741875853,None,1205.8692897665605,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,1,1,1,,,,,49,0,147,2,,,,,,,,,,,,0.9,1208.6550289726893,None,1208.6550289726893,None,,,,202,0,1207.4706673403234,1207.971097613341,1207.9544143969633,1208.0544985262786,None,1,1207.9544143969633,None,1208.0544985262786,None,1207.9544143969633,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,49,1,148,1,,,,,,,,,,,,1,1210.3064454022915,None,1210.3064454022915,None,,,,201,211,1209.5557937209887,1210.0562184515074,1210.0395366936827,1210.1396266572065,4,1,1210.0395366936827,None,1210.1396266572065,None,1210.0395366936827,None,False,None,None,None,None,None,None,None,None,0.24589796666077746,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,1,1,1,,,,,49,2,149,2,,,,,,,,,,,,0.9,1212.491675748588,None,1212.491675748588,None,,,,202,0,1211.3072977804331,1211.8077222192405,1211.7910416282575,1211.8911263409937,None,1,1211.7910416282575,None,1211.8911263409937,None,1211.7910416282575,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,50,0,150,0,,,,,,,,,,,,1,1214.176890634224,None,1214.176890634224,None,,,,201,211,1213.392417451756,1213.8928436408278,1213.8761648001073,1213.9762521382381,4,1,1213.8761648001073,None,1213.9762521382381,None,1213.8761648001073,None,False,None,None,None,None,None,None,None,None,0.258218360493629,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,50,1,151,0,,,,,,,,,,,,1,1215.9612903056423,None,1215.9612903056423,None,,,,201,211,1215.1772876522427,1215.6777120910501,1215.661031500069,1215.7611240889873,4,1,1215.661031500069,None,1215.7611240889873,None,1215.661031500069,None,False,None,None,None,None,None,None,None,None,0.26831592015878414,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,1,1,1,,,,,50,2,152,2,,,,,,,,,,,,0.9,1218.146512192332,None,1218.146512192332,None,,,,202,0,1216.9621502682567,1217.462578207591,1217.4458979083192,1217.5459817459214,None,1,1217.4458979083192,None,1217.5459817459214,None,1217.4458979083192,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,1,1,1,,,,,51,0,153,2,,,,,,,,,,,,0.9,1220.2316283631299,None,1220.2316283631299,None,,,,202,0,1219.0472708147117,1219.5477013794407,1219.5310219552994,1219.631106959745,None,1,1219.5310219552994,None,1219.631106959745,None,1219.5310219552994,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,51,1,154,0,,,,,,,,,,,,1,1221.9001886200222,None,1221.9001886200222,None,,,,201,211,1221.1324009876153,1221.6328257181322,1221.6161448354396,1221.7162312984383,4,1,1221.6161448354396,None,1221.7162312984383,None,1221.6161448354396,None,False,None,None,None,None,None,None,None,None,0.24215211186674424,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,51,2,155,1,,,,,,,,,,,,1,1223.6850634878774,None,1223.6850634878774,None,,,,201,211,1222.90058505462,1223.4010197032949,1223.3843324029713,1223.484415365443,4,1,1223.3843324029713,None,1223.484415365443,None,1223.3843324029713,None,False,None,None,None,None,None,None,None,None,0.25292439796794497,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,52,0,156,1,,,,,,,,,,,,1,1225.4198869563388,None,1225.4198869563388,None,,,,201,211,1224.6854494208965,1225.1858814441766,1225.1691953106947,1225.2692820654029,4,1,1225.1691953106947,None,1225.2692820654029,None,1225.1691953106947,None,False,None,None,None,None,None,None,None,None,0.2110356423581834,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,52,1,157,1,,,,,,,,,,,,1,1227.22143308044,None,1227.22143308044,None,,,,201,211,1226.4202711390935,1226.9206990784278,1226.9040196542883,1227.0041058255756,4,1,1226.9040196542883,None,1227.0041058255756,None,1226.9040196542883,None,False,None,None,None,None,None,None,None,None,0.26919571909093065,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,1,1,1,,,,,52,2,158,2,,,,,,,,,,,,0.9,1229.4061998987181,None,1229.4061998987181,None,,,,202,0,1228.2218251393788,1228.7222478279236,1228.7055704457562,1228.8056516579654,None,1,1228.7055704457562,None,1228.8056516579654,None,1228.7055704457562,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,53,0,159,0,,,,,,,,,,,,1,1231.0747429446892,None,1231.0747429446892,None,,,,201,211,1230.3069453941243,1230.8073855853,1230.7906939093173,1230.890778913763,4,1,1230.7906939093173,None,1230.890778913763,None,1230.7906939093173,None,False,None,None,None,None,None,None,None,None,0.24347268539349898,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,53,1,160,0,,,,,,,,,,,,1,1232.8091037602644,None,1232.8091037602644,None,,,,201,211,1232.0751332533655,1232.5755544833573,1232.5588791431637,1232.658960355373,4,1,1232.5588791431637,None,1232.658960355373,None,1232.5588791431637,None,False,None,None,None,None,None,None,None,None,0.22724920479595312,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,53,2,161,0,,,,,,,,,,,,1,1234.4772019476932,None,1234.4772019476932,None,,,,201,211,1233.8099558466947,1234.3103791186604,1234.2936970691262,1234.3937881994916,4,1,1234.2936970691262,None,1234.3937881994916,None,1234.2936970691262,None,False,None,None,None,None,None,None,None,None,0.16643893798573117,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,54,0,162,0,,,,,,,,,,,,1,1236.195796976479,None,1236.195796976479,None,,,,201,211,1235.4780499501758,1235.9784822651673,1235.961800799054,1236.0618855117882,4,1,1235.961800799054,None,1236.0618855117882,None,1235.961800799054,None,False,None,None,None,None,None,None,None,None,0.19830627037663362,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,54,1,163,1,,,,,,,,,,,,1,1237.9139541477725,None,1237.9139541477725,None,,,,201,211,1237.196191369103,1237.6966178498824,1237.679937842322,1237.7800245970302,4,1,1237.679937842322,None,1237.7800245970302,None,1237.679937842322,None,False,None,None,None,None,None,None,None,None,0.19213134207711846,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,54,2,164,0,,,,,,,,,,,,1,1239.6320935247259,None,1239.6320935247259,None,,,,201,211,1238.9143357051344,1239.4147653947311,1239.3980815949326,1239.4981663076687,4,1,1239.3980815949326,None,1239.4981663076687,None,1239.3980815949326,None,False,None,None,None,None,None,None,None,None,0.19296271706298285,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,55,0,165,1,,,,,,,,,,,,1,1241.3502238586534,None,1241.3502238586534,None,,,,201,211,1240.632474498665,1241.132913522999,1241.1162230138598,1241.2163088934358,4,1,1241.1162230138598,None,1241.2163088934358,None,1241.1162230138598,None,False,None,None,None,None,None,None,None,None,0.18578809680911945,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,1,1,1,,,,,55,1,166,2,,,,,,,,,,,,1,1243.0512287430538,None,1243.0512287430538,None,,,,202,220,1242.3506167927244,1242.8510744865307,1242.8343655996287,1242.9344529377577,4,0,1242.8343655996287,None,1242.9344529377577,None,1242.8343655996287,None,False,None,None,None,None,None,None,None,None,0.18563407365581952,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,1,1,1,,,,,55,2,167,2,,,,,,,,,,,,0.9,1245.236429626586,None,1245.236429626586,None,,,,202,0,1244.0521027077739,1244.5525096439487,1244.5358284695467,1244.6359128905715,None,1,1244.5358284695467,None,1244.6359128905715,None,1244.5358284695467,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,1,1,1,,,,,56,0,168,2,,,,,,,,,,,,0.9,1247.321564466858,None,1247.321564466858,None,,,,202,0,1246.137218295149,1246.6376316489568,1246.6209522248173,1246.721040146369,None,1,1246.6209522248173,None,1246.721040146369,None,1246.6209522248173,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
