"ID","Personality_PSWQ_Concerns","Personality_SANB5_SocialPhobia","Personality_RSTPQ_BIS","Personality_BISBAS_BIS","Personality_BFI_Anxiety","Covariate_Gender","Covariate_Age","Covariate_MPS_TotalPerfectionism","Covariate_BFI_Sociability","Covariate_BDI_Depression","Covariate_BFI_OpenMindedness","Covariate_BFI_Conscientiousness","Covariate_BFI_Agreeableness","Covariate_BFI_Extraversion","Personality_Z_sum","Personality_Z_AV_notweighted","Personality_Z_AV_ItemNr","Personality_Z_AV_Reliability","Personality_PCA","Personality_FactorAnalysis"
"sub-IK09IM06",50,11,54,2.85714285714286,3.5,1,29,97,3.75,3,2.66666666666667,2.75,3.41666666666667,3.25,0.588216737981318,0.117643347596264,0.0228573792777454,0.102175408302515,"0.21416320358333","0.129851087990361"
"sub-IK09LD05",24,6,36,1.28571428571429,2.25,2,20,65,4.5,6,4.08333333333333,3.33333333333333,3.5,4.33333333333333,-8.19074215087817,-1.63814843017563,-1.67493105350355,-1.64921228643659,"-31.2560916323404","-1.84045107783738"
"sub-IL06NS16",43,7,58,3,1.5,1,18,101,1.5,4,4.33333333333333,3.5,3.66666666666667,3.16666666666667,-2.94927359255414,-0.589854718510829,-0.253852187202941,-0.549723604873262,"-2.43121957131445","-0.54315856775877"
"sub-IM05EN09",53,10,67,2.71428571428571,2.5,2,20,137,4.75,NA,3.66666666666667,3.91666666666667,3.33333333333333,4.08333333333333,0.0365364761903998,0.00730729523807997,0.348758523656653,0.0412252033810674,"11.3060167487453","0.103553161542729"
"sub-IM05IN03",56,10,63,2.85714285714286,3,2,25,110,3,6,3.83333333333333,3.16666666666667,4,2.5,0.828970422592236,0.165794084518447,0.366358414559883,0.181301157914228,"10.5488242136828","0.27362806763542"
"sub-IN04ER07",59,15,78,2.85714285714286,3,2,23,132,2.75,NA,3,3.33333333333333,3.58333333333333,2.75,3.47071086826928,0.694142173653855,1.01710256329344,0.733516604882337,"24.015723249837","0.791730854901792"
"sub-IN05CH16",36,6,38,2.28571428571429,2.25,2,28,100,4,1,4.5,3.91666666666667,4.75,4,-5.47341427433785,-1.09468285486757,-1.13646386661067,-1.10044554591948,"-21.5720320017825","-1.17547042889332"
"sub-IN05ED23",47,7,71,2.71428571428571,3.25,2,23,98,4.25,12,4.58333333333333,2.91666666666667,3.58333333333333,3.5,0.0359908770674055,0.0071981754134811,0.337697384340768,0.00980034301627889,"9.58957823163597","0.132389268227009"
"sub-IN05ER03",58,17,69,3,3.75,2,22,156,3.25,19,4.83333333333333,3.91666666666667,3.41666666666667,4.16666666666667,4.41905562250567,0.883811124501133,0.860690290801095,0.889407741463455,"17.2795524806822","0.908626988306205"
"sub-IN05NZ28",46,13,52,3.14285714285714,2.5,1,21,126,4,2,4,3.83333333333333,4.25,4.25,-0.122368369001288,-0.0244736738002577,-0.111324006782632,-0.0141520950229272,"-3.67150234265395","-0.0815352967407712"
"sub-IN06AS14",44,12,55,2.71428571428571,2.75,2,18,76,2.75,13,4.33333333333333,3,4.16666666666667,3.5,-0.708283588012834,-0.141656717602567,-0.153515059368619,-0.135662586411193,"-3.07214768282836","-0.19371475625289"
"sub-IN06ER17",43,6,39,2.28571428571429,2,2,22,112,4.75,1,3.75,4.33333333333333,4.58333333333333,4.5,-5.17910875467003,-1.03582175093401,-0.973199717894017,-1.02428536315335,"-16.0644392991741","-1.06242199337135"
"sub-IN06IN04",77,14,69,3.71428571428571,4,1,27,90,2.5,5,2.66666666666667,4.08333333333333,3.08333333333333,2.16666666666667,6.5805660662317,1.31611321324634,1.38358120849374,1.3243819740034,"29.8931589752226","1.55364114693373"
"sub-IN06IN14",47,15,83,3,3.25,2,22,111,3,NA,3.58333333333333,1.83333333333333,2.58333333333333,3.25,3.47864560204024,0.695729120408048,0.959824636676379,0.716349657524158,"19.3349329399271","0.729891472364115"
"sub-IN06OZ22",32,8,44,2.28571428571429,2,1,23,119,3.75,NA,4.41666666666667,4.75,3.58333333333333,3.83333333333333,-5.12480078656692,-1.02496015731338,-1.01396741857153,-1.01892951136895,"-19.7643311466001","-1.14862451133432"
"sub-IN06RZ26",54,12,53,3.42857142857143,3.5,1,30,118,4.5,10,3.91666666666667,2.91666666666667,4.33333333333333,4.16666666666667,2.02401800449315,0.404803600898631,0.224317244874201,0.38816269084262,"2.41900322888217","0.438999868594448"
"sub-IN07ET30",43,9,48,2.57142857142857,2.75,1,19,91,3.25,8,3.5,3.66666666666667,4.41666666666667,3,-2.32033600701941,-0.464067201403883,-0.494188112469036,-0.468032878067946,"-9.18775189213747","-0.500023207333527"
"sub-IN07RT03",58,11,59,3.57142857142857,4.5,1,25,117,3.75,10,3.41666666666667,3.33333333333333,3.25,3.16666666666667,4.00128417524561,0.800256835049123,0.596774796705101,0.75838084554381,"9.30632072334876","0.912395842895239"
"sub-IN08ED07",53,10,68,2,2,2,27,109,2.5,6,3.66666666666667,2.5,3.25,2.75,-1.69688938989739,-0.339377877979479,0.183860251376746,-0.280499580120786,"11.980474112131","-0.259495012699117"
"sub-IR04ET20",73,9,51,3.71428571428571,4,1,24,159,2,8,4,4.08333333333333,4.58333333333333,2.25,3.63973465832575,0.727946931665151,0.61744422819986,0.708286139205824,"13.6113617184809","0.956657457890423"
"sub-IR05EJ26",50,13,74,4,3.5,1,25,104,3.25,7,3.08333333333333,2.75,4.08333333333333,3.25,4.48675422303745,0.89735084460749,0.932675202476546,0.891625932762901,"14.7376606958537","0.981414776702648"
"sub-IR05ET18",65,14,78,3.42857142857143,4.5,2,24,115,2.75,16,2.75,3.91666666666667,4.08333333333333,2.91666666666667,6.4887499644393,1.29774999288786,1.38306640113863,1.28738846794882,"28.0475993394632","1.47718171789749"
"sub-IR06AN06",67,8,67,3,3,1,23,141,3.25,NA,4.16666666666667,3.91666666666667,4.16666666666667,3.66666666666667,1.68027161041234,0.336054322082469,0.717022387880741,0.364292029724432,"20.6370521985607","0.579971101801362"
"sub-IS04WE31",54,16,65,3.42857142857143,3.5,2,29,122,1.75,4,3.41666666666667,3.66666666666667,3.83333333333333,2.58333333333333,3.95484359688147,0.790968719376294,0.691802232470989,0.79065118820279,"11.544541143306","0.799451761542493"
"sub-IS06NS15",58,7,45,2.85714285714286,4,1,20,75,3.25,8,4,3.83333333333333,3.83333333333333,3.5,0.114011239604481,0.0228022479208961,-0.12887198998606,-0.0133445480583806,"-1.27299916723546","0.132527514288855"
"sub-IS06RG09",60,7,72,3.42857142857143,3.75,1,24,103,2.75,8,4.41666666666667,2.75,4.41666666666667,3.41666666666667,2.90700103376237,0.581400206752474,0.852452302859791,0.575987444505801,"19.2605125481532","0.825680608098888"
"sub-IS08NG26",39,7,58,3,3,1,29,95,4,NA,2.75,3.58333333333333,4.66666666666667,3.41666666666667,-1.37842332380349,-0.275684664760697,-0.205996445531372,-0.289666022596319,"-5.12725962829796","-0.253232324360915"
"sub-IT06AS11",41,14,62,2.57142857142857,3,2,26,147,3.75,1,4.33333333333333,3.66666666666667,3.91666666666667,3.58333333333333,0.179237889117572,0.0358475778235144,0.0375504970395803,0.0407589363126351,"0.144872203491171","-0.0499435748682443"
"sub-IT08ND26",33,8,53,3.42857142857143,2.25,1,22,105,3.25,4,3.41666666666667,2.91666666666667,3,3.5,-2.17478770641508,-0.434957541283015,-0.44847316900688,-0.439286701293937,"-12.6555767185466","-0.48539176362317"
"sub-IZ04ER24",48,10,58,2.42857142857143,2.75,2,24,110,3.5,5,4.16666666666667,4,4.41666666666667,3.75,-1.17344346131268,-0.234688692262535,-0.0791611381400834,-0.220518167261787,"1.48920066513606","-0.216856820942665"
"sub-JA04OR18",52,12,64,3.14285714285714,3.25,2,22,106,2.75,NA,2.66666666666667,2.41666666666667,3.58333333333333,2.75,1.90401363361314,0.380802726722629,0.439084689193133,0.383761336190736,"8.83356089631013","0.435257281687122"
"sub-JA05RL11",44,18,68,3,3.5,2,23,118,2.5,NA,3.08333333333333,3.91666666666667,4.08333333333333,2.58333333333333,3.22690589198733,0.645381178397466,0.520671075396513,0.643269417127397,"7.10162759411609","0.545075847135151"
"sub-JA06AS11",74,20,62,4,4.25,1,18,132,1.5,12,4,4.58333333333333,4.25,2.75,8.17569450693799,1.6351389013876,1.32416493003987,1.62895150646159,"23.801830189675","1.72244648485062"
"sub-JA06HA06",39,11,40,2.42857142857143,3,1,24,92,3.5,2,3.75,3.08333333333333,3.33333333333333,3.58333333333333,-2.62399140077801,-0.524798280155603,-0.791569494879018,-0.545540194134258,"-17.2985875845896","-0.660605973391789"
"sub-JU05IN24",31,5,37,1.57142857142857,1.75,2,24,110,3.75,1,3.16666666666667,4.08333333333333,4.16666666666667,3.66666666666667,-7.99555347145381,-1.59911069429076,-1.49779206724757,-1.58879645829448,"-25.9028404090281","-1.72240535770221"
"sub-KA04LF11",45,15,59,2.57142857142857,2.25,1,19,109,2.75,NA,4.58333333333333,3.75,3.25,3.16666666666667,-0.417384831362964,-0.0834769662725929,-0.0117745710342237,-0.0509354057875328,"0.89111579357972","-0.172504965442271"
"sub-KA05AR05",40,8,52,2.85714285714286,4,2,24,142,3,1,3.58333333333333,3.58333333333333,3.33333333333333,3.5,-0.475171123894953,-0.0950342247789906,-0.285976859426329,-0.144001891672163,"-8.51382209464756","-0.107429357073369"
"sub-KA05EK09",53,13,53,3,3,2,27,139,3,6,4.5,4.33333333333333,4.08333333333333,3.08333333333333,0.872956530741479,0.174591306148296,0.0900209300615719,0.178963043686163,"1.85776997473188","0.170465809247505"
"sub-KA06EK01",49,8,40,2.57142857142857,2.25,2,27,116,3.5,2,3.66666666666667,4,4.33333333333333,3.83333333333333,-3.3433706930103,-0.668674138602061,-0.679180395802201,-0.658142433983854,"-10.9131138061322","-0.675666375715266"
"sub-KA08RG15",37,5,43,2.14285714285714,3,1,30,107,4,4,4.5,4.08333333333333,3.5,4.16666666666667,-4.58430786818938,-0.916861573637877,-0.944422282464553,-0.941045471920145,"-17.4697730791136","-0.953802727526268"
"sub-KA09RT30",57,10,66,2.85714285714286,3.25,2,22,116,3.25,NA,3.41666666666667,3.75,3.66666666666667,3,1.44058275298884,0.288116550597768,0.504480072896037,0.299436659516052,"13.372155012134","0.415838436885621"
"sub-KE03IN26",58,11,52,3.85714285714286,3.5,1,21,118,3.75,13,3.5,4.33333333333333,4.16666666666667,3.75,2.70390470471274,0.540780940942547,0.348455978101246,0.522119564808872,"4.31393485724736","0.629623493604006"
"sub-KE04NI10",59,12,76,3.14285714285714,3.25,2,25,130,3.75,NA,4.58333333333333,3.41666666666667,4,3.5,3.32858593772042,0.665717187544084,0.967043929671989,0.688387712776503,"22.1531304217844","0.818318809876167"
"sub-KE05AN23",54,11,60,3.28571428571429,2.25,1,24,95,3.75,4,4.41666666666667,4,4.16666666666667,4,0.485564965012858,0.0971129930025715,0.274574594610778,0.128828321400585,"7.18596887396396","0.169098030759248"
"sub-KE05AS08",45,9,45,2.57142857142857,2.5,2,24,81,4.5,2,3.33333333333333,3.25,4.25,3.66666666666667,-2.70373988222437,-0.540747976444875,-0.565921856567621,-0.537063554401873,"-9.95110604746432","-0.574695655502412"
"sub-KE05ER11",29,7,48,1.71428571428571,3.5,1,22,107,4.5,NA,3.91666666666667,3.5,3.83333333333333,4.41666666666667,-4.38638288184368,-0.877276576368736,-0.963661491952674,-0.915505723445448,"-19.1036774841292","-0.998915585321868"
"sub-KE05RD11",25,6,27,1.85714285714286,2,2,25,87,4.5,1,3.25,4.08333333333333,4.66666666666667,4.41666666666667,-8.15007956776446,-1.63001591355289,-1.83489838717714,-1.64639392184373,"-36.9481108725457","-1.84622976138571"
"sub-KE06DO17",47,15,71,3.42857142857143,4,2,24,92,2,NA,3.33333333333333,2,3.83333333333333,2.25,4.23375797116769,0.846751594233537,0.745274086345856,0.826497704002872,"10.8581276717755","0.84751402497843"
"sub-KE06ED05",36,12,47,2.42857142857143,2.25,2,27,73,3.25,NA,3.5,3,4.75,3.25,-3.00969559282231,-0.601939118564462,-0.684921273458935,-0.593438752725625,"-14.2648250299711","-0.752861641767239"
"sub-KE06EL16",28,5,26,1.42857142857143,1.75,2,29,78,4.25,0,4.91666666666667,3.5,4.66666666666667,4,-9.27805206734536,-1.85561041346907,-1.93625193867146,-1.85792274898377,"-35.7699794159683","-2.04766263593083"
"sub-KE06NA21",39,10,43,2.42857142857143,1.75,2,23,95,3,NA,3.66666666666667,4.41666666666667,4.16666666666667,3.33333333333333,-4.22326168538353,-0.844652337076707,-0.835557822028448,-0.822413661855746,"-15.365656273422","-0.954629761162153"
"sub-KE06RG25",38,7,33,2.42857142857143,1.75,2,21,103,4.25,NA,4.58333333333333,3.75,3.75,4.33333333333333,-5.82179085712699,-1.1643581714254,-1.23938870974338,-1.15648568087856,"-23.6058817034634","-1.26627074170579"
"sub-KE06RK05",45,14,49,2.85714285714286,2,1,22,119,2.75,3,2.66666666666667,4.25,3.83333333333333,3.41666666666667,-1.25990659548983,-0.251981319097965,-0.308778156209778,-0.225053469545444,"-6.3573568175365","-0.355401885550711"
"sub-KE06RK19",72,18,80,4,4.25,1,20,105,2,NA,3.75,2.75,4.58333333333333,1.91666666666667,8.84231455793627,1.76846291158725,1.79227204126548,1.77506760952426,"34.8916581867485","1.94814134898767"
"sub-KE07AN05",37,15,55,3.28571428571429,3,2,24,143,3,9,4.66666666666667,2.75,3.75,3.66666666666667,0.796985045216461,0.159397009043292,-0.0944454367597997,0.146586178032119,"-7.3964193798199","0.0174032919728447"
"sub-KE07EL05",28,8,44,3.14285714285714,3,1,25,116,4.25,NA,4.08333333333333,3.58333333333333,4.25,4.33333333333333,-2.75972490758277,-0.551944981516555,-0.830935177251954,-0.592519844392082,"-22.4555276464284","-0.679142811162032"
"sub-KE07ER04",45,15,62,3,3.25,2,20,112,2.75,NA,3.75,3.25,3,3.75,1.7653562917573,0.353071258351461,0.262721339483411,0.351028318164381,"3.06393980102196","0.290288361727781"
"sub-KE07NZ01",52,12,54,2.28571428571429,2.5,2,27,135,2.75,12,3.91666666666667,3.16666666666667,3.33333333333333,3.08333333333333,-1.19622374134225,-0.23924474826845,-0.120614367048924,-0.212240026504863,"1.69242331801618","-0.248839717175297"
"sub-KE08AS23",54,10,63,3.14285714285714,2.5,2,18,117,2.5,11,3.66666666666667,3.75,3.5,2.5,0.524878164985366,0.104975632997073,0.336853535916396,0.131675150939128,"9.16587753350001","0.204015315874995"
"sub-KE44RL22",36,10,51,2.57142857142857,2.5,2,25,105,3.75,6,3.16666666666667,3.66666666666667,3.83333333333333,3.25,-2.68263737253721,-0.536527474507442,-0.554950825566668,-0.536243793125353,"-11.7214121586854","-0.630828184092853"
"sub-KI04RD21",31,8,36,1.71428571428571,1.25,2,24,109,4.25,NA,4.08333333333333,3.58333333333333,4.16666666666667,4.08333333333333,-7.67933721295324,-1.53586744259065,-1.47340871061658,-1.50800363657886,"-26.1660651419439","-1.71558384570586"
"sub-KI05ER17",38,7,59,2.42857142857143,3.5,1,20,118,3.75,NA,3.5,4.5,3.75,3.83333333333333,-1.70128847785623,-0.340257695571245,-0.27200302325386,-0.36492824072394,"-5.10211271568508","-0.334439537116633"
"sub-KI05IM13",76,20,72,4,4.25,1,29,161,3.75,17,4.33333333333333,4.75,4.41666666666667,3.75,9.07123840094917,1.81424768018983,1.67930196224646,1.82006176577408,"32.269279083578","1.95536597029315"
"sub-KI05US17",32,6,37,2.57142857142857,1.75,2,24,86,2.75,3,3.25,3.91666666666667,4.25,2.83333333333333,-6.00398599446083,-1.20079719889217,-1.24131519701736,-1.19864547398657,"-25.0377095572302","-1.30889788184679"
"sub-KI05WE28",27,7,40,1.85714285714286,2.25,2,22,88,3.25,NA,2.5,3.66666666666667,3.16666666666667,3,-6.4593079074885,-1.2918615814977,-1.34016128129551,-1.30040642441884,"-26.190844922173","-1.4598678352329"
"sub-KI06GE10",47,11,73,2.42857142857143,2.75,2,25,70,4,NA,3.83333333333333,1.91666666666667,3.91666666666667,4.08333333333333,0.12527936038062,0.025055872076124,0.388634911271117,0.0537841329496301,"11.5968836208847","0.0762165575998831"
"sub-KN05EN09",60,16,65,3,3,1,22,129,3.5,NA,4.83333333333333,4.75,4.5,3.58333333333333,3.07658359764492,0.615316719528983,0.688803330794625,0.642919455071552,"15.636774917386","0.654761472898102"
"sub-KO06RT05",54,9,70,3,2.75,1,27,163,3.5,17,4.91666666666667,3.5,3.66666666666667,3.41666666666667,0.861553334511257,0.172310666902251,0.523483846307969,0.197871464131231,"13.9834386457641","0.314090282879404"
"sub-KO07EL16",61,16,64,3.42857142857143,3.25,1,19,150,4,NA,4.91666666666667,3.66666666666667,3.83333333333333,3.91666666666667,4.10046813177261,0.820093626354521,0.792890696644665,0.835136629142137,"15.6333076195505","0.87492135612013"
"sub-KO08IJ21",41,12,65,3.42857142857143,4,1,21,96,1.25,8,3.41666666666667,2.75,4.91666666666667,2.25,2.55224334365818,0.510448668731636,0.35514804398759,0.47393379318712,"2.02226028925488","0.498467524521259"
"sub-KR05WE13",72,11,76,3.71428571428571,4,1,20,105,2.25,NA,3.25,4.33333333333333,4.16666666666667,2.75,5.94154732483452,1.1883094649669,1.41972642041068,1.19407216015101,"30.9663209451096","1.47136975297513"
"sub-KS07EJ28",46,11,49,2.85714285714286,2.5,2,22,144,3.25,2,3.66666666666667,4.16666666666667,3.41666666666667,3.16666666666667,-1.33784913688671,-0.267569827377342,-0.312014358166453,-0.259505001711054,"-6.1132681979474","-0.307464445705288"
"sub-KU06WE26",42,8,59,1.85714285714286,2.5,1,20,83,2.25,NA,3.08333333333333,3,3.66666666666667,3.08333333333333,-3.33358998705203,-0.666717997410406,-0.371216160088817,-0.64660712535272,"-2.25053483916932","-0.668105061561414"
"sub-KY07EL19",54,20,72,3.28571428571429,3.25,2,20,125,4.5,NA,4.58333333333333,3.16666666666667,3.75,4.16666666666667,4.96490063473223,0.992980126946447,0.951013489734558,1.01388733184955,"17.1109627951423","0.951591352702952"
"sub-KY07ER11",57,12,52,3,2.5,1,20,97,3.25,6,4.16666666666667,4.41666666666667,4.5,3.25,0.218166321341217,0.0436332642682434,0.0783849331371128,0.0669785339853828,"3.72498209092831","0.0813233034500408"
"sub-LA05ER09",21,5,32,1.57142857142857,1.5,2,20,68,4.25,NA,4.25,3,4.41666666666667,4.08333333333333,-9.44047215220204,-1.88809443044041,-1.89725315283941,-1.88592117752678,"-36.3249273632163","-2.10480833114068"
"sub-LA06AF21",48,6,53,1.42857142857143,1.5,2,23,110,3.75,NA,3,2.91666666666667,3.91666666666667,3.5,-5.80230551881814,-1.16046110376363,-0.653415209115241,-1.10409333470876,"-2.73793517802875","-1.11968023162636"
"sub-LA06ER03",63,15,71,3.42857142857143,2.75,1,20,164,3.75,17,4.41666666666667,4.08333333333333,3.83333333333333,3.58333333333333,3.88826289135131,0.777652578270262,0.985698828400399,0.817114536569874,"21.8025068791201","0.891068933379105"
"sub-LA07AN10",34,9,56,1.42857142857143,1.75,2,23,164,3.75,2,4,4.83333333333333,3.5,4.41666666666667,-5.5526807015836,-1.11053614031672,-0.776409961712739,-1.0721519246468,"-9.75505217801952","-1.21392533232119"
"sub-LA07ER02",38,12,53,3,2.5,2,23,114,3.5,NA,5,3.91666666666667,3.75,3.91666666666667,-1.1528134024842,-0.230562680496841,-0.310984014762675,-0.228181321797909,"-8.61212353567725","-0.327627442926126"
"sub-LA07ER28",37,11,63,2.71428571428571,3.25,2,25,69,3.5,12,2.75,2.58333333333333,3.91666666666667,2.83333333333333,-0.280688228949934,-0.0561376457899868,-0.0378675209507761,-0.0681413287843314,"-2.33973492799492","-0.108073651872623"
"sub-LA08NS01",40,7,37,2.28571428571429,3.25,1,24,93,3.5,0,4.16666666666667,4.33333333333333,4.41666666666667,3.83333333333333,-3.73370643286782,-0.746741286573564,-0.964511462710669,-0.780679349786372,"-19.3479341402839","-0.817146706210139"
"sub-LA08RE26",46,15,50,3.42857142857143,3.25,2,23,135,2,NA,3.16666666666667,3.58333333333333,3.5,2.16666666666667,1.65897404144554,0.331794808289107,0.00211361357124652,0.314779298415325,"-4.75150431967941","0.240435152282731"
"sub-LD04LD09",57,18,70,3.42857142857143,3.75,2,23,116,4.25,NA,3.83333333333333,2.91666666666667,3.41666666666667,3.33333333333333,5.38664572404663,1.07732914480933,0.983573625011298,1.07941800500974,"17.466306208324","1.09175567609893"
"sub-LD05ER13",49,11,56,3.42857142857143,3.25,1,28,142,4.25,1,4,3.41666666666667,3.75,3.75,1.29448576723902,0.258897153447803,0.160597701098818,0.246468302764063,"0.952370446297302","0.285730748914964"
"sub-LD05US04",31,14,60,2.28571428571429,2,2,25,112,3.5,12,3.66666666666667,2.66666666666667,4.08333333333333,3.5,-2.45331286782501,-0.490662573565003,-0.397044926465184,-0.46323978224477,"-8.18150938236979","-0.668038153217019"
"sub-LD06AN12",31,5,37,1.57142857142857,3,2,21,111,5,NA,4.75,4,3.75,5,-6.43294663061532,-1.28658932612306,-1.38414793336841,-1.3175208894327,"-25.8606775197095","-1.40575802033587"
"sub-LD07AS04",67,13,68,3.57142857142857,3.25,1,22,136,3.25,NA,3.41666666666667,3.66666666666667,4.33333333333333,3.41666666666667,4.31173697334125,0.86234739466825,1.00930042615151,0.883176113905972,"22.1350960601612","1.03495647666336"
"sub-LE03IN14",33,7,57,2.14285714285714,2.25,2,18,106,5,17,3.75,2.33333333333333,4.41666666666667,4.5,-4.26601317764711,-0.853202635529423,-0.618680749805176,-0.84134069760721,"-10.0036324742025","-0.903300381136487"
"sub-LE04EF08",54,9,57,2.71428571428571,2.25,2,25,91,3.25,NA,4,3.5,3.83333333333333,3.41666666666667,-1.20300525172889,-0.240601050345777,0.013672858827062,-0.208145356035759,"4.73696678104295","-0.158902582112264"
"sub-LE04ON09",55,7,59,1.42857142857143,2,1,19,139,2.5,12,4.5,3.66666666666667,3.83333333333333,3.16666666666667,-3.93904851177346,-0.787809702354692,-0.242917648628917,-0.732870944458739,"6.49516596314084","-0.688951579503253"
"sub-LE05NS12",42,8,49,2.42857142857143,2,2,21,91,3.25,0,3.75,4.16666666666667,4.08333333333333,3.41666666666667,-3.75585874955825,-0.751171749911649,-0.60712946755558,-0.730249520534904,"-9.34705865146176","-0.778515273415616"
"sub-LE07NK09",49,19,65,3.71428571428571,2.75,1,22,118,3.75,NA,4.41666666666667,4.66666666666667,3.75,4.33333333333333,3.88907627871142,0.777815255742283,0.644003773068296,0.796995276987057,"8.55262065931498","0.700205756689037"
"sub-LE08AS07",35,6,40,2.71428571428571,2.25,2,22,124,3,4,3.33333333333333,4.16666666666667,3.91666666666667,3.75,-4.69116860134062,-0.938233720268124,-1.00610041021371,-0.947707923059683,"-20.8290103000186","-1.00729703244895"
"sub-LE09AN07",46,8,53,3.14285714285714,2.75,1,22,124,3.5,NA,4.25,4.58333333333333,4.83333333333333,3.5,-1.03393111310552,-0.206786222621104,-0.175545938158972,-0.209609668336551,"-3.71938234690787","-0.168139967897925"
"sub-LE09ER04",63,10,73,3,3.25,2,29,127,4,17,2.5,4.25,3.66666666666667,4,2.65392783451867,0.530785566903734,0.884976489471541,0.554318291819678,"22.4616182094706","0.733475954306898"
"sub-LF04AS01",48,9,52,2.57142857142857,3,2,23,108,4.25,14,2.66666666666667,3.75,3.5,3.58333333333333,-1.33010524397894,-0.266021048795788,-0.236461392877967,-0.268586905195536,"-2.90837245633845","-0.248972856169408"
"sub-LF04US24",67,13,56,4,4,1,21,118,3.5,7,3.58333333333333,4,4.41666666666667,3.75,5.06684934246869,1.01336986849374,0.794749875820984,0.993324160384687,"13.6582907920095","1.15257902927768"
"sub-LF06EN19",31,5,41,1.85714285714286,2,2,21,89,4,0,3.08333333333333,3.66666666666667,3.91666666666667,4.25,-6.91258068487644,-1.38251613697529,-1.29050048698589,-1.37957109012035,"-23.0495191408087","-1.48184674443329"
"sub-LF07NN25",44,10,49,2.85714285714286,3.25,2,26,95,3,NA,3.75,3.33333333333333,3.75,3.25,-0.812108923443435,-0.162421784688687,-0.311694207415401,-0.182586222172457,"-7.61443336549909","-0.196246035826878"
"sub-LF07RT29",46,8,46,2.42857142857143,2.75,2,26,95,3.75,4,4.5,3.75,4.33333333333333,3.5,-2.73703818196465,-0.54740763639293,-0.543689295059121,-0.549523191600807,"-8.70336473325085","-0.554844570970552"
"sub-LG07ND02",42,12,50,2.85714285714286,3.75,2,20,119,3.5,NA,2.58333333333333,2.91666666666667,3.33333333333333,3.41666666666667,0.254505177016645,0.0509010354033291,-0.232191880914496,0.0152448493067957,"-7.95518258055268","-0.0283335374880196"
"sub-LL04NS22",40,7,50,2.42857142857143,2.25,1,29,89,3,NA,3.41666666666667,3.33333333333333,3.66666666666667,3.25,-3.78082078006203,-0.756164156012405,-0.621179128084705,-0.74600359762763,"-10.1556758615589","-0.775166378011578"
"sub-LL05AN23",59,13,70,3.71428571428571,3.25,2,22,121,4.25,12,3.83333333333333,3.66666666666667,4.5,3.83333333333333,4.08840680203502,0.817681360407004,0.924547364927576,0.829715040392464,"18.0642693570074","0.943469926677676"
"sub-LL07ED26",62,12,63,3.14285714285714,3,2,20,114,2.25,NA,4.16666666666667,2.66666666666667,4.16666666666667,2,2.27784662369593,0.455569324739185,0.606561067604378,0.47735160239798,"14.9823040156789","0.578264797346074"
"sub-LL08ER12",45,14,45,2.71428571428571,2,2,25,106,3.5,3,3.75,3.58333333333333,4.5,3.66666666666667,-1.79381328947135,-0.358762657894271,-0.463235217495679,-0.334213338573111,"-9.19862738907832","-0.481595299392867"
"sub-LO06RE10",69,8,67,3.71428571428571,4.75,1,22,122,2,5,2.75,4.41666666666667,4.66666666666667,2.66666666666667,5.20278377985473,1.04055675597095,1.07091124580301,1.00586630318006,"22.0874885997585","1.32348131460259"
"sub-LS08LF22",52,7,59,2.71428571428571,3,1,25,110,4,7,4.41666666666667,3.25,4.33333333333333,3.75,-0.788268974440982,-0.157653794888196,0.0525609740363588,-0.152661846270256,"4.50148270079536","-0.043850043110042"
"sub-LS08WE08",42,7,59,2.71428571428571,2.75,2,28,102,2.25,NA,4,3.25,3.5,2.66666666666667,-1.8614851932475,-0.3722970386495,-0.19146090019804,-0.370599710935603,"-2.37353868748287","-0.332305914187695"
"sub-LY02EN15",35,11,59,2.28571428571429,1.75,2,26,112,2.5,NA,3.25,2.91666666666667,3.58333333333333,2.83333333333333,-3.31495155092169,-0.662990310184337,-0.433167536783275,-0.627189201372942,"-6.6121549664295","-0.76134061518225"
"sub-LY07EL23",34,12,37,2,3,1,26,142,4.25,7,4.41666666666667,4.58333333333333,4.25,3.58333333333333,-3.67730955561485,-0.73546191112297,-1.06218890193787,-0.759214826843367,"-22.7178305467243","-0.948899920650443"
"sub-LZ04LF28",35,6,49,2.71428571428571,3,2,18,83,3.25,1,4.25,4,4.41666666666667,3.41666666666667,-3.08454006534245,-0.61690801306849,-0.658123349442819,-0.642406243522108,"-14.4189945477894","-0.64820384577966"
"sub-LZ05ER17",68,15,78,3.57142857142857,3,1,26,107,4,20,3.83333333333333,4,4.25,3.25,5.33805985598496,1.06761197119699,1.36679476700588,1.10988300755656,"30.2137437732789","1.24952327791321"
"sub-LZ05NS07",30,6,34,2.71428571428571,2,1,25,84,3,1,4.25,4.91666666666667,4.58333333333333,3.41666666666667,-5.83008034915778,-1.16601606983156,-1.32600281434776,-1.17882863775887,"-28.5272159621817","-1.29592622455739"
"sub-MA04ED25",19,7,38,2,1.5,2,26,121,4,1,4.75,4.58333333333333,4.41666666666667,4.08333333333333,-7.9175641528512,-1.58351283057024,-1.61745219193289,-1.57998232290297,"-33.124621811646","-1.81650046952705"
