Instruction_Condition,MarkCondition,Type,Letter,CorrectResponse,Condition,RandomizeBlocks.thisRepN,RandomizeBlocks.thisTrialN,RandomizeBlocks.thisN,RandomizeBlocks.thisIndex,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Trials.thisRepN,Trials.thisTrialN,Trials.thisN,Trials.thisIndex,Target_Mapping,Fixation_practice.started,Fixation_practice.stopped,Target_practice.started,Target_practice.stopped,Target_resp_practice.keys,Target_resp_practice.corr,Target_resp_practice.started,Target_resp_practice.stopped,ITI_resp_practice.started,ITI_resp_practice.stopped,ITI_Duration,ITI.started,ITI.stopped,square2.started,square2.stopped,Target_resp_practice.rt,Instr_Repe.started,Instr_Repe.stopped,Trigger_Target,TriggerResp,Fixation.started,Fixation.stopped,Target.started,Target.stopped,Target_resp.keys,Target_resp.corr,Target_resp.rt,Target_resp.started,Target_resp.stopped,ITI_resp.started,ITI_resp.stopped,square1.started,square1.stopped,showReminder,ReminderErrors.started,ReminderErrors.stopped,ReminderErrorsResp.keys,ReminderErrorsResp.started,ReminderErrorsResp.stopped,break_block.started,break_block.stopped,break_block_resp.keys,break_block_resp.rt,SelfReport.started,SelfReport.stopped,anxious.response,anxious.rt,peppy.response,peppy.rt,peeved.response,peeved.rt,happy.response,happy.rt,tired.response,tired.rt,relaxed.response,relaxed.rt,sad.response,sad.rt,calm.response,calm.rt,exhausted.response,exhausted.rt,irritated.response,irritated.rt,break_cond.started,break_cond.stopped,break_cond_resp.keys,break_cond_resp.rt,participant,session,EEGPort,LogFilesFolder,date,expName,psychopyVersion,frameRate,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,3,1,10,0,,,,,,,,,,,,0.9,1074.8962727003563,None,1074.8962727003563,None,,,,201,0,1073.7119062100282,1074.2123307910988,1074.1956517997678,1074.2957356658299,None,0,,1074.1956517997678,None,1074.2957356658299,None,1074.1956517997678,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AH17AR05b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2021_Oct_12_1635,GoNoGo,2020.1.3,59.95115535989248,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,1,1,1,,,,,3,2,11,2,,,,,,,,,,,,0.9,1076.9813837754918,None,1076.9813837754918,None,,,,202,0,1075.7970126178334,1076.2974401159845,1076.2807584992806,1076.3808446990079,None,1,,1076.2807584992806,None,1076.3808446990079,None,1076.2807584992806,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AH17AR05b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2021_Oct_12_1635,GoNoGo,2020.1.3,59.95115535989248,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,4,0,12,0,,,,,,,,,,,,1,1078.415955263652,None,1078.415955263652,None,,,,201,211,1077.8821213593,1078.382547107205,1078.3658660739165,None,4,1,0.01881896160557517,1078.3658660739165,None,None,None,1078.3658660739165,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AH17AR05b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2021_Oct_12_1635,GoNoGo,2020.1.3,59.95115535989248,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,1,1,1,,,,,4,1,13,2,,,,,,,,,,,,1,1080.0844658169226,None,1080.0844658169226,None,,,,202,220,1079.416760961296,1079.9171858340742,1079.9005065510355,1080.0005912922243,4,0,0.13608589052091702,1079.9005065510355,None,1080.0005912922243,None,1079.9005065510355,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AH17AR05b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2021_Oct_12_1635,GoNoGo,2020.1.3,59.95115535989248,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,4,2,14,0,,,,,,,,,,,,1,1081.7025111687726,None,1081.7025111687726,None,,,,201,211,1081.0848467876385,1081.5852728272512,1081.5685917939627,1081.6686771185668,4,1,0.086968963722029,1081.5685917939627,None,1081.6686771185668,None,1081.5685917939627,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AH17AR05b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2021_Oct_12_1635,GoNoGo,2020.1.3,59.95115535989248,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,5,0,15,0,,,,,,,,,,,,1,1083.3038731536726,None,1083.3038731536726,None,,,,201,211,1082.7028900975347,1083.2033175956858,1083.1866336453168,None,4,1,0.07789509303256636,1083.1866336453168,None,1083.2867213327559,None,1083.1866336453168,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AH17AR05b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2021_Oct_12_1635,GoNoGo,2020.1.3,59.95115535989248,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,1,1,1,,,,,5,1,16,2,,,,,,,,,,,,1,1084.8718756973649,None,1084.8718756973649,None,,,,202,220,1084.3042541243885,1084.8046865815777,1084.7879988390014,None,4,0,0.03649413594030193,1084.7879988390014,None,None,None,1084.7879988390014,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AH17AR05b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2021_Oct_12_1635,GoNoGo,2020.1.3,59.95115535989248,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,1,1,1,,,,,5,2,17,2,,,,,,,,,,,,1,1086.4232077092602,None,1086.4232077092602,None,,,,202,220,1085.872254626127,1086.372680665736,1086.3559978822013,None,4,0,0.029463096743711503,1086.3559978822013,None,None,None,1086.3559978822013,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AH17AR05b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2021_Oct_12_1635,GoNoGo,2020.1.3,59.95115535989248,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,6,0,18,1,,,,,,,,,,,,1,1088.0912512379364,None,1088.0912512379364,None,,,,201,211,1087.4235767199461,1087.9240013010203,1087.9073062657444,1088.007404717213,4,1,0.14314872589238803,1087.9073062657444,None,1088.007404717213,None,1087.9073062657444,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AH17AR05b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2021_Oct_12_1635,GoNoGo,2020.1.3,59.95115535989248,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,6,1,19,1,,,,,,,,,,,,0.9,1090.2760302034512,None,1090.2760302034512,None,,,,201,0,1089.0916640048308,1089.5920862522362,1089.575426805346,1089.6754896684324,None,0,,1089.575426805346,None,1089.6754896684324,None,1089.575426805346,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AH17AR05b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2021_Oct_12_1635,GoNoGo,2020.1.3,59.95115535989248,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,6,2,20,1,,,,,,,,,,,,1,1091.877804663538,None,1091.877804663538,None,,,,201,211,1091.176771287759,1091.6771944102911,1091.6605125018796,1091.760597534776,4,1,0.17183996312814998,1091.6605125018796,None,1091.760597534776,None,1091.6605125018796,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AH17AR05b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2021_Oct_12_1635,GoNoGo,2020.1.3,59.95115535989248,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,7,0,21,1,,,,,,,,,,,,1,1093.4291212149074,None,1093.4291212149074,None,,,,201,211,1092.8782188889709,1093.3786425949183,1093.3619615616299,None,4,1,0.02834964710564236,1093.3619615616299,None,None,None,1093.3619615616299,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AH17AR05b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2021_Oct_12_1635,GoNoGo,2020.1.3,59.95115535989248,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,7,1,22,0,,,,,,,,,,,,0.9,1095.6139051394603,None,1095.6139051394603,None,,,,201,0,1094.4295368988824,1094.929963230199,1094.9132801549567,1095.0133657712686,None,0,,1094.9132801549567,None,1095.0133657712686,None,1094.9132801549567,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AH17AR05b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2021_Oct_12_1635,GoNoGo,2020.1.3,59.95115535989248,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,7,2,23,1,,,,,,,,,,,,0.9,1097.6989960867359,None,1097.6989960867359,None,,,,201,0,1096.514648265722,1097.015070513131,1096.9983900632578,1097.0984730541968,None,0,,1096.9983900632578,None,1097.0984730541968,None,1096.9983900632578,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AH17AR05b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2021_Oct_12_1635,GoNoGo,2020.1.3,59.95115535989248,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,1,1,1,,,,,8,0,24,2,,,,,,,,,,,,0.9,1099.7841132877402,None,1099.7841132877402,None,,,,202,0,1098.5997564237769,1099.1001780877668,1099.0834979296014,1099.1835820873748,None,1,,1099.0834979296014,None,1099.1835820873748,None,1099.0834979296014,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AH17AR05b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2021_Oct_12_1635,GoNoGo,2020.1.3,59.95115535989248,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,1,1,1,,,,,8,1,25,2,,,,,,,,,,,,1,1101.2524820708932,None,1101.2524820708932,None,,,,202,220,1100.684845912514,1101.1852856624027,1101.1686066710718,None,4,0,0.044543236235767836,1101.1686066710718,None,None,None,1101.1686066710718,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AH17AR05b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2021_Oct_12_1635,GoNoGo,2020.1.3,59.95115535989248,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,1,1,1,,,,,8,2,26,2,,,,,,,,,,,,1,1102.8033380152483,None,1102.8033380152483,None,,,,202,220,1102.2528618747783,1102.7532873309756,1102.736605714268,None,4,0,0.04950752387958346,1102.736605714268,None,None,None,1102.736605714268,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AH17AR05b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2021_Oct_12_1635,GoNoGo,2020.1.3,59.95115535989248,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,1,1,1,,,,,9,0,27,2,,,,,,,,,,,,1,1104.3379773255328,None,1104.3379773255328,None,,,,202,220,1103.8041828017704,1104.3046062160065,1104.2879269329678,None,4,0,0.020176862592052203,1104.2879269329678,None,None,None,1104.2879269329678,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AH17AR05b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2021_Oct_12_1635,GoNoGo,2020.1.3,59.95115535989248,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,9,1,28,0,,,,,,,,,,,,1,1105.9564847429392,None,1105.9564847429392,None,,,,201,211,1105.338823862301,1105.8392466931255,1105.8225720774135,1105.9226597356828,4,1,0.09047121060211794,1105.8225720774135,None,1105.9226597356828,None,1105.8225720774135,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AH17AR05b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2021_Oct_12_1635,GoNoGo,2020.1.3,59.95115535989248,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,1,1,1,,,,,9,2,29,2,,,,,,,,,,,,1,1107.4906815321083,None,1107.4906815321083,None,,,,202,220,1106.9568662970742,1107.457290003018,1107.4406089697331,None,4,0,0.005417018539446872,1107.4406089697331,None,None,None,1107.4406089697331,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AH17AR05b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2021_Oct_12_1635,GoNoGo,2020.1.3,59.95115535989248,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,1,1,1,,,,,10,0,30,2,,,,,,,,,,,,1,1109.0591280554618,None,1109.0591280554618,None,,,,202,220,1108.4915073576085,1108.9919298967216,1108.9752587815055,None,4,0,0.04671908660384361,1108.9752587815055,None,None,None,1108.9752587815055,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AH17AR05b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2021_Oct_12_1635,GoNoGo,2020.1.3,59.95115535989248,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,10,1,31,1,,,,,,,,,,,,1,1110.5933020914017,None,1110.5933020914017,None,,,,201,211,1110.0595061090971,1110.559931273583,1110.543249948587,None,4,1,0.02169607812902541,1110.543249948587,None,None,None,1110.543249948587,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AH17AR05b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2021_Oct_12_1635,GoNoGo,2020.1.3,59.95115535989248,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,10,2,32,1,,,,,,,,,,,,1,1112.1617678674847,None,1112.1617678674847,None,,,,201,211,1111.5941474613392,1112.0945694170368,1112.0779009271937,None,4,1,0.03502655272677657,1112.0779009271937,None,None,None,1112.0779009271937,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AH17AR05b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2021_Oct_12_1635,GoNoGo,2020.1.3,59.95115535989248,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,11,0,33,1,,,,,,,,,,,,1,1113.6959410283016,None,1113.6959410283016,None,,,,201,211,1113.1621482547853,1113.6625731275635,1113.645916014335,None,4,1,0.00995803779369453,1113.645916014335,None,None,None,1113.645916014335,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AH17AR05b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2021_Oct_12_1635,GoNoGo,2020.1.3,59.95115535989248,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,11,1,34,1,,,,,,,,,,,,0.9,1115.8811356777915,None,1115.8811356777915,None,,,,201,0,1114.6967893153196,1115.1972109793096,1115.1805314045596,1115.280615562333,None,0,,1115.1805314045596,None,1115.280615562333,None,1115.1805314045596,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AH17AR05b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2021_Oct_12_1635,GoNoGo,2020.1.3,59.95115535989248,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,1,1,1,,,,,11,2,35,2,,,,,,,,,,,,0.9,1117.9662613383298,None,1117.9662613383298,None,,,,202,0,1116.7818977650786,1117.2823176788224,1117.2656383957801,1117.3657103018159,None,1,,1117.2656383957801,None,1117.3657103018159,None,1117.2656383957801,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AH17AR05b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2021_Oct_12_1635,GoNoGo,2020.1.3,59.95115535989248,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,12,0,36,0,,,,,,,,,,,,0.9,1120.0513514104823,None,1120.0513514104823,None,,,,201,0,1118.8670044645914,1119.3674270037081,1119.3507471372504,1119.450830128193,None,0,,1119.3507471372504,None,1119.450830128193,None,1119.3507471372504,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AH17AR05b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2021_Oct_12_1635,GoNoGo,2020.1.3,59.95115535989248,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,12,1,37,0,,,,,,,,,,,,1,1121.6360370294205,None,1121.6360370294205,None,,,,201,211,1120.952110580689,1121.4525319529712,1121.4358526699325,1121.535938577952,4,1,0.17286677547599538,1121.4358526699325,None,1121.535938577952,None,1121.4358526699325,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AH17AR05b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2021_Oct_12_1635,GoNoGo,2020.1.3,59.95115535989248,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,12,2,38,1,,,,,,,,,,,,0.9,1123.821225261334,None,1123.821225261334,None,,,,201,0,1122.6368759817815,1123.137312522882,1123.1206204046866,1123.2207057292944,None,0,,1123.1206204046866,None,1123.2207057292944,None,1123.1206204046866,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AH17AR05b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2021_Oct_12_1635,GoNoGo,2020.1.3,59.95115535989248,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,1,1,1,,,,,13,0,39,2,,,,,,,,,,,,1,1125.3058404327785,None,1125.3058404327785,None,,,,202,220,1124.7219835564174,1125.2224195141025,1125.20573002128,None,4,0,0.0679417225655925,1125.20573002128,None,1125.3058133331,None,1125.20573002128,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AH17AR05b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2021_Oct_12_1635,GoNoGo,2020.1.3,59.95115535989248,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,1,1,1,,,,,13,1,40,2,,,,,,,,,,,,1,1126.957694456236,None,1126.957694456236,None,,,,202,220,1126.3066650914443,1126.8070917144723,1126.7904100977648,1126.890500964826,4,0,0.12920012193353614,1126.7904100977648,None,1126.890500964826,None,1126.7904100977648,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AH17AR05b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2021_Oct_12_1635,GoNoGo,2020.1.3,59.95115535989248,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,1,1,1,,,,,13,2,41,2,,,,,,,,,,,,1,1128.5752724917838,None,1128.5752724917838,None,,,,202,220,1127.9580704679138,1128.4584973826495,1128.441816349361,1128.5418996320113,4,0,0.10675289556456846,1128.441816349361,None,1128.5418996320113,None,1128.441816349361,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AH17AR05b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2021_Oct_12_1635,GoNoGo,2020.1.3,59.95115535989248,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,14,0,42,1,,,,,,,,,,,,1,1130.1604166757825,None,1130.1604166757825,None,,,,201,211,1129.5761225290516,1130.076539817419,1130.0598587841305,None,4,1,0.06267580879648449,1130.0598587841305,None,None,None,1130.0598587841305,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AH17AR05b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2021_Oct_12_1635,GoNoGo,2020.1.3,59.95115535989248,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,14,1,43,0,,,,,,,,,,,,1,1131.727953653426,None,1131.727953653426,None,,,,201,211,1131.1607991050405,1131.6612216441536,1131.6445409025728,None,4,1,0.051955829567305045,1131.6445409025728,None,None,None,1131.6445409025728,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AH17AR05b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2021_Oct_12_1635,GoNoGo,2020.1.3,59.95115535989248,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,14,2,44,0,,,,,,,,,,,,0.9,1133.9131480112082,None,1133.9131480112082,None,,,,201,0,1132.7287914389526,1133.2292218541843,1133.212543154561,1133.3126284791651,None,0,,1133.212543154561,None,1133.3126284791651,None,1133.212543154561,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AH17AR05b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2021_Oct_12_1635,GoNoGo,2020.1.3,59.95115535989248,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,15,0,45,1,,,,,,,,,,,,1,1135.5483262521193,None,1135.5483262521193,None,,,,201,211,1134.8139077648302,1135.31433117907,1135.297652187739,1135.397735762097,4,1,0.2148053505079588,1135.297652187739,None,1135.397735762097,None,1135.297652187739,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AH17AR05b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2021_Oct_12_1635,GoNoGo,2020.1.3,59.95115535989248,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,15,1,46,1,,,,,,,,,,,,0.9,1137.7331008420151,None,1137.7331008420151,None,,,,201,0,1136.5487150989538,1137.0491388049013,1137.0324653560237,1137.1325442630514,None,0,,1137.0324653560237,None,1137.1325442630514,None,1137.0324653560237,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AH17AR05b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2021_Oct_12_1635,GoNoGo,2020.1.3,59.95115535989248,
